ts0__FREE	ts1__FREE	ts2__FREE	ts3__FREE	ts4__FREE	ts5__FREE	theta0__FREE	theta1__FREE	y0__FREE	y1__FREE	lambda0__FREE	lambda1__FREE	lambda2__FREE	lambda3__FREE	lambda4__FREE	p0__FREE	p1__FREE	p2__FREE	p3__FREE	p4__FREE	beta__FREE	fD__FREE	r__FREE
1.750185058485327261e+01 5.580003458505360925e+01 6.630549821441687186e+01 5.341533675176492579e+01 6.828360060074152216e+01 1.269461935377170079e+02 4.878908501325647080e+02 5.219547933000645799e+02 1.250566111925188295e+00 2.210805129806372005e+00 7.491349096234492855e+00 4.668304317863168684e+00 5.700658056055686096e+00 3.413944024513010156e+00 9.917725511532870186e+00 4.829424208109839856e-01 4.714241171907415651e-01 4.479799756909368380e-01 3.624371856627392474e-01 2.021251099023754216e-01 4.502889325587939306e-01 9.989115629402616214e-01 6.900117942717278297e+00
1.749755778164552211e+01 5.581269423151632481e+01 6.628847950702265734e+01 5.340630869659040059e+01 6.828973455089233369e+01 1.269386175180727747e+02 4.878890444072849846e+02 5.219893369837872115e+02 1.266643532807105954e+00 2.221828283832821604e+00 7.503906856630778499e+00 4.651626588142763197e+00 5.691881016440331287e+00 3.411562730751452666e+00 9.918189922527924196e+00 4.817642082359537836e-01 4.747998963695052033e-01 4.464828923099374847e-01 3.601965681725824986e-01 2.008444925623062982e-01 4.518282066042138001e-01 9.997292303734556240e-01 6.883363731586362277e+00
1.750222899947491939e+01 5.581828889293354479e+01 6.630430824157417646e+01 5.340825698811035949e+01 6.829718623340718864e+01 1.269502459187133923e+02 4.878826362187938912e+02 5.219867542051703140e+02 1.291944714360210078e+00 2.221180112108662286e+00 7.526083402497325103e+00 4.646262533717738563e+00 5.698768857649977981e+00 3.412267656442571795e+00 9.917583267328767604e+00 4.747644636850421596e-01 4.712642859807510409e-01 4.451405952501115704e-01 3.606270735165225116e-01 2.023651235822460925e-01 4.447885560724100795e-01 9.999408248164335378e-01 6.884587892467192383e+00
1.751694066475549505e+01 5.581220158841333756e+01 6.631466512401308933e+01 5.341820616704097091e+01 6.828052764111991735e+01 1.269381234169792947e+02 4.878821000407959900e+02 5.219704633565742142e+02 1.301102597526201388e+00 2.221594046972380720e+00 7.544112602008960167e+00 4.632977741392451776e+00 5.693476799596838056e+00 3.420791770903412132e+00 9.926306358160735144e+00 4.841533227405138140e-01 4.751279230883698190e-01 4.478591846726970860e-01 3.605944230932576766e-01 1.931436852811310445e-01 4.522271602472451302e-01 9.996721573863748267e-01 6.857388445676580346e+00
1.752225942119878965e+01 5.580507506653714245e+01 6.632868699643765353e+01 5.342261059606816787e+01 6.828401208848339365e+01 1.269372217071055928e+02 4.878861424412994552e+02 5.219709022689590938e+02 1.317293327731628327e+00 2.216547037031881384e+00 7.550321520160034439e+00 4.616767441970874408e+00 5.714827690970959218e+00 3.410278767855545734e+00 9.936295903004642938e+00 4.810255201631154498e-01 4.692833037776024674e-01 4.488637831250718579e-01 3.591256149984560220e-01 1.932610073906776693e-01 4.490141691728556372e-01 9.998704782583975881e-01 6.837851522898625412e+00
1.752832081476198667e+01 5.581224626827214763e+01 6.634828798378450188e+01 5.343738204351433296e+01 6.829120824884003582e+01 1.269506512718872102e+02 4.878781121998864592e+02 5.219730601948089088e+02 1.314063821452133629e+00 2.204469264867182421e+00 7.560102964321034236e+00 4.614233608626224559e+00 5.720281260372688692e+00 3.406556246600739968e+00 9.940555159445631617e+00 4.810532192430987397e-01 4.743139067296007760e-01 4.452063387433594643e-01 3.617696971921007254e-01 1.978675561109794201e-01 4.504171915233036172e-01 9.997907312322780182e-01 6.826834331891105556e+00
1.754745640564822295e+01 5.582004806321770474e+01 6.635681355374691748e+01 5.343851546604334146e+01 6.829804634566127675e+01 1.269428419112087454e+02 4.878814328575365380e+02 5.219749452803129088e+02 1.274781265380621642e+00 2.204724034961042189e+00 7.543272192419839151e+00 4.624930248678063904e+00 5.709142172762080136e+00 3.397210208990954161e+00 9.957882620805273532e+00 4.832413842261409909e-01 4.728730324470912239e-01 4.478871107665265971e-01 3.633686877898894552e-01 2.044481867309346501e-01 4.505547211913519812e-01 9.998554238417450835e-01 6.836883993559266237e+00
1.756003068909400255e+01 5.581762096170321996e+01 6.636384407137532548e+01 5.342807270791281837e+01 6.830707251128896473e+01 1.269442551586558352e+02 4.878794846077319107e+02 5.219735837991765948e+02 1.307892594439701517e+00 2.212355167819269663e+00 7.557639280404143456e+00 4.597709106273174307e+00 5.716165251159451621e+00 3.403647257632790968e+00 9.943640357340290947e+00 4.788779797847557695e-01 4.747081177952008346e-01 4.445439821177429307e-01 3.615650039133135873e-01 1.969537241667829175e-01 4.485623977699403353e-01 9.998351606641041611e-01 6.816020276118518240e+00
1.755787406138955475e+01 5.581396076283466101e+01 6.639309959657342119e+01 5.343632875497020507e+01 6.829414456514290066e+01 1.269383712313652666e+02 4.878760789240994313e+02 5.219601589216576940e+02 1.355024371607186584e+00 2.219166630077050062e+00 7.570139068806793325e+00 4.594233116800796601e+00 5.729802320530037463e+00 3.408788805042741288e+00 9.946481508919333692e+00 4.796316253517874939e-01 4.745247487493272076e-01 4.446648825772060998e-01 3.614759497073396499e-01 1.932305877934546168e-01 4.500360026836048855e-01 9.995670590967099534e-01 6.793118662709695776e+00
1.755427392765116323e+01 5.581581712725228783e+01 6.638418358581105849e+01 5.342138866407717046e+01 6.827804348292390557e+01 1.269323707408549922e+02 4.878899723446372150e+02 5.219759088400794553e+02 1.339815087975953611e+00 2.205357508542957756e+00 7.564247644641363344e+00 4.590238993875782825e+00 5.730403808652107855e+00 3.405523386915469075e+00 9.958086069485156955e+00 4.821022186673437626e-01 4.729473319167664669e-01 4.475951361670834072e-01 3.631813168409530057e-01 1.983919496934854199e-01 4.498975859006443812e-01 9.998419949752092029e-01 6.793198639708335484e+00
1.756230761766009252e+01 5.581022907420326362e+01 6.639775782510643864e+01 5.342014795743304489e+01 6.827532520672397709e+01 1.269221668432448666e+02 4.878848836118991699e+02 5.219650434557573817e+02 1.361915290874673667e+00 2.214539973273489171e+00 7.594167088259336396e+00 4.544462706403079366e+00 5.729745874449957199e+00 3.405988972378930058e+00 9.952618156288657758e+00 4.897295237860268546e-01 4.704216988546382483e-01 4.505031879991132082e-01 3.626212529338679325e-01 1.938123381231866005e-01 4.558392189108830816e-01 9.999985257877985756e-01 6.765421391387472561e+00
1.757797605904325167e+01 5.581402515802498243e+01 6.641126433612811297e+01 5.342623645246244735e+01 6.826451537209668174e+01 1.269309203361546281e+02 4.878912082609168124e+02 5.219658273800027928e+02 1.367855656385160490e+00 2.225077790948782219e+00 7.613814852937506039e+00 4.544123706701008736e+00 5.731628032181096621e+00 3.412311186454082712e+00 9.949562579766155324e+00 4.870068759017442961e-01 4.724495653121181804e-01 4.514004588842845944e-01 3.626383622690964037e-01 1.992480903278389670e-01 4.541269106876452133e-01 9.997405342114698001e-01 6.762488805782921553e+00
1.757439858869400595e+01 5.583454347197888268e+01 6.638278808586814250e+01 5.341383728031879485e+01 6.825775104575107832e+01 1.269338816299533335e+02 4.878912189240108432e+02 5.220102257112539519e+02 1.290832537251064505e+00 2.216036401308859372e+00 7.584484157157826090e+00 4.575363074164129351e+00 5.708338655692092090e+00 3.384923491733403011e+00 9.956512869283724143e+00 4.845211307027239012e-01 4.699211876673191624e-01 4.493717230355179781e-01 3.630712996867074271e-01 2.018995287280175299e-01 4.511291179515727889e-01 9.978453406513853041e-01 6.782484232650379141e+00
1.758670648002834014e+01 5.583446846645512807e+01 6.638641472502919783e+01 5.341852865172760545e+01 6.825129322891365291e+01 1.269150700419872493e+02 4.878849490994657572e+02 5.220067939490519393e+02 1.282786577991973820e+00 2.218588733552850911e+00 7.572153052459856148e+00 4.585952217265302444e+00 5.711294909948345655e+00 3.385382032645559480e+00 9.962361910715978652e+00 4.830332296393843872e-01 4.722089210079381538e-01 4.489503190467866722e-01 3.618849052127860455e-01 2.034892317656554483e-01 4.519623076601190226e-01 9.994731861898664693e-01 6.780560240854939913e+00
1.759563741699045281e+01 5.582769150813326320e+01 6.641226880589394455e+01 5.342326699881194685e+01 6.824321824171292405e+01 1.269105158222290299e+02 4.878793343810516490e+02 5.219998523312140151e+02 1.339923596521340521e+00 2.222950976792615663e+00 7.599288045611230835e+00 4.545137490169555150e+00 5.726866842471102892e+00 3.384839959350761429e+00 9.978023296548320431e+00 4.847703673692718707e-01 4.720839161808807471e-01 4.495956177304208934e-01 3.647075540213047806e-01 2.023376394233284137e-01 4.517299039244544456e-01 9.997235202174453716e-01 6.747255039524159059e+00
1.759325268147186705e+01 5.581676842248376147e+01 6.644482477294087630e+01 5.343610449725107259e+01 6.823504150609808505e+01 1.268984739875464953e+02 4.878748029908921922e+02 5.219946214331689589e+02 1.383434701630423591e+00 2.220332917219255631e+00 7.616032787263575798e+00 4.509379812060544168e+00 5.731040944120168845e+00 3.385991285145915963e+00 9.990503958885849300e+00 4.796086836389121255e-01 4.736910011854165159e-01 4.449386333163412588e-01 3.596348608316600193e-01 1.903811527202463605e-01 4.500836872108853193e-01 9.998322104745689387e-01 6.699573327668929323e+00
1.759595012772206957e+01 5.582219218302638097e+01 6.645784188735066778e+01 5.341181967051035429e+01 6.822937010850556305e+01 1.268923388208662004e+02 4.878681565066542589e+02 5.219945401647268000e+02 1.402627355439403534e+00 2.232391791728520314e+00 7.633922222243652911e+00 4.488315999577126902e+00 5.745470238655969730e+00 3.412414728514959528e+00 9.984395796024999825e+00 4.770363573326890094e-01 4.707329806362790525e-01 4.464015844098964125e-01 3.569730619270032324e-01 1.861259370092333554e-01 4.480557491788074720e-01 9.995886198672996326e-01 6.667317591093003593e+00
1.759903610314019318e+01 5.583356890404240147e+01 6.645704857798850185e+01 5.341782048653552550e+01 6.823613122017310673e+01 1.269034821866172820e+02 4.878527065039743889e+02 5.219899747828741283e+02 1.407999698737792960e+00 2.234327477228447378e+00 7.643886998945604638e+00 4.505568863575840410e+00 5.741094720733961765e+00 3.401779421974862050e+00 9.982612811371733841e+00 4.820862564405981043e-01 4.730241358553726183e-01 4.483089746047528856e-01 3.609280447498711131e-01 1.884341846102006446e-01 4.503253603690229312e-01 9.993440018163742833e-01 6.659480377235231785e+00
1.759822450921577541e+01 5.584086001885859929e+01 6.644766384131555981e+01 5.342850512279371600e+01 6.823611765598238321e+01 1.269031176163313006e+02 4.878600020010536014e+02 5.219958509808986946e+02 1.348324134668820617e+00 2.230803480033308972e+00 7.602422104184137552e+00 4.540324903882638985e+00 5.731115408454030558e+00 3.389118795473962553e+00 9.973685418137273828e+00 4.769233874400201634e-01 4.741485847398175246e-01 4.449964620168510021e-01 3.547491414306697122e-01 1.824686316810215092e-01 4.491621622680129211e-01 9.998848577684834593e-01 6.678876818689059469e+00
1.762499734140088492e+01 5.586231367320573327e+01 6.648945376241169924e+01 5.344284690652427372e+01 6.823084431045685960e+01 1.268998311688726091e+02 4.878706125583670428e+02 5.219972063171297805e+02 1.385513119503378299e+00 2.239744033316797722e+00 7.636904461748588169e+00 4.503882990026188082e+00 5.761476529300316507e+00 3.388749139519616982e+00 9.983851685789254304e+00 4.765705502484063327e-01 4.730705861046328731e-01 4.455661764165092520e-01 3.582346053852306089e-01 1.878105504413999094e-01 4.475237159382475238e-01 9.977940478633444688e-01 6.606813186645785763e+00
1.764505230077045894e+01 5.586863797604527804e+01 6.650249028576304511e+01 5.345835336308530827e+01 6.822850993592444979e+01 1.269076751856308789e+02 4.878870204117650928e+02 5.219923332675888332e+02 1.411752203896889046e+00 2.229865735662808213e+00 7.667654414958504638e+00 4.491167299522840217e+00 5.760673645666611442e+00 3.398753741413113261e+00 9.980543355851899889e+00 4.747746294306700032e-01 4.731279707109991572e-01 4.438356518797272332e-01 3.564351109653676186e-01 1.810523271456638272e-01 4.466759162227717517e-01 9.993507058925195086e-01 6.568718231999061352e+00
1.766012827516066253e+01 5.589076037312503331e+01 6.648707758323274675e+01 5.344418921014074186e+01 6.822418285042643049e+01 1.269033598380147936e+02 4.878807472168671779e+02 5.220117244370420622e+02 1.378884480756349840e+00 2.228727484431394235e+00 7.691202496698130275e+00 4.523954244634158961e+00 5.745563540697765426e+00 3.387689587070520592e+00 9.994864869175671629e+00 4.812445760748174650e-01 4.721056584793661970e-01 4.468827103066016493e-01 3.586264365069178339e-01 1.848594136384212050e-01 4.505918257481762446e-01 9.996364767242548188e-01 6.568008964316964793e+00
1.764408399509516912e+01 5.587660587016414127e+01 6.648017766309374110e+01 5.346030525688188817e+01 6.824464120197681893e+01 1.269167641924570802e+02 4.878753160905230857e+02 5.220011999115546359e+02 1.364409167015314228e+00 2.229894031045636549e+00 7.683302394154178927e+00 4.536404885663406716e+00 5.748010483236602575e+00 3.389653175144807573e+00 9.972933208762432500e+00 4.770936060280807078e-01 4.754669284964899711e-01 4.445520838541519582e-01 3.588789715064392705e-01 1.874196720729602306e-01 4.480083294534533689e-01 9.996820721276512556e-01 6.593150915108592081e+00
1.766321173717483717e+01 5.588312555898058775e+01 6.653233624927425183e+01 5.346197325257753619e+01 6.824888287517474339e+01 1.269311360064408660e+02 4.878578327761915716e+02 5.219948533559805810e+02 1.409975548512777621e+00 2.218970772917653989e+00 7.747703871582842794e+00 4.502293169665267492e+00 5.767386062967283067e+00 3.392976384684740054e+00 9.993507283011147990e+00 4.855364551228459891e-01 4.724873040523986378e-01 4.486392431101631217e-01 3.626733557233785543e-01 1.948895898543063498e-01 4.538959717299818064e-01 9.994682495677673639e-01 6.519936817313436883e+00
1.764609867970272461e+01 5.590299533019060618e+01 6.652438363340041860e+01 5.346779785725952649e+01 6.825657945287373707e+01 1.269253566251456107e+02 4.878510292306047518e+02 5.220117210366723839e+02 1.350194912333970043e+00 2.205783282713734472e+00 7.727752386109691507e+00 4.546119657282119420e+00 5.741980845287914192e+00 3.390380248843671840e+00 9.982672657291915996e+00 4.880033594212676573e-01 4.704974981069708351e-01 4.513012915256514601e-01 3.634860704077847449e-01 2.019563031317686275e-01 4.550161364015724574e-01 9.996772754915332904e-01 6.535416193105826999e+00
1.764653883723169869e+01 5.588882813098076952e+01 6.653041875964787266e+01 5.347120321145804667e+01 6.824855664959405033e+01 1.269330410016854387e+02 4.878357262895905251e+02 5.219904144858661539e+02 1.374740706158713355e+00 2.210672361986126599e+00 7.741273871057651412e+00 4.527672119449944077e+00 5.744567536528082385e+00 3.379326437448443965e+00 9.997128483424079448e+00 4.786737083412291316e-01 4.727245623638802741e-01 4.455916324356596347e-01 3.591514723133233944e-01 1.936112322652667472e-01 4.500109360782363899e-01 9.979054977337071808e-01 6.517198015901677799e+00
1.767333863770523195e+01 5.590360157940202868e+01 6.655278960116572762e+01 5.346615837382653780e+01 6.825919854040991197e+01 1.269337926747004275e+02 4.878225612829796773e+02 5.220095436415604127e+02 1.372351202087543687e+00 2.207225121724704309e+00 7.751775802189757592e+00 4.527061494915638029e+00 5.740520862476459207e+00 3.367516973247455248e+00 9.987111315585076809e+00 4.810986092835999872e-01 4.761578602079110101e-01 4.459485626036616135e-01 3.655289707550085643e-01 2.035212523833553611e-01 4.500970613513803897e-01 9.990197188548960439e-01 6.486834359796681326e+00
1.769244946741428492e+01 5.592454935551583617e+01 6.657444864534319606e+01 5.347206849768760861e+01 6.825157921251056337e+01 1.269215123049612401e+02 4.878102180630003772e+02 5.220114214262853238e+02 1.377618390621434541e+00 2.189503133525787959e+00 7.783396785652773708e+00 4.519754626488010629e+00 5.746487084859294825e+00 3.352186837106622352e+00 9.994503975416863639e+00 4.812860073343952494e-01 4.694400189219634645e-01 4.497942883685284166e-01 3.590663412523540376e-01 1.910697418357326094e-01 4.495379478660611605e-01 9.998010016475448181e-01 6.442836346809698966e+00
1.771844597769816687e+01 5.590672959251701712e+01 6.663805633264072981e+01 5.348664840245609042e+01 6.826414035937114022e+01 1.269240660637028384e+02 4.878138213433457508e+02 5.219995427213958692e+02 1.447884779420818502e+00 2.199883898930710124e+00 7.814051132397401567e+00 4.449725241060252579e+00 5.781200661073017777e+00 3.366696433897481189e+00 9.998321809459813636e+00 4.800762871842741419e-01 4.711880152218414497e-01 4.467583925091482833e-01 3.582551958620955324e-01 1.851318539345112035e-01 4.510892375365753160e-01 9.994379511116231463e-01 6.355627743109963035e+00
1.773304762531112644e+01 5.592312291883943942e+01 6.666099371512791549e+01 5.349376306026532291e+01 6.826454277873959597e+01 1.269298456241331792e+02 4.878175371140466723e+02 5.220014236857715559e+02 1.448125457454012777e+00 2.188511101850447726e+00 7.832536724567068731e+00 4.450177968905244974e+00 5.794915088096468381e+00 3.359890098234084910e+00 9.975894066229461288e+00 4.723051876692313522e-01 4.726978777661335340e-01 4.451799423315206394e-01 3.522998290102701824e-01 1.759075307791782838e-01 4.460585017803855856e-01 9.998883911411716729e-01 6.312902996230493891e+00
1.778870429380572915e+01 5.595940945330635685e+01 6.674453023032499743e+01 5.351427483234312632e+01 6.826184401105567190e+01 1.269245404368127907e+02 4.877820920635572293e+02 5.219969075481246819e+02 1.468126695430609585e+00 2.192162864534729305e+00 7.874407023926862870e+00 4.415058613302514701e+00 5.813763787527077120e+00 3.344268694923893115e+00 9.993661897266173710e+00 4.822381155125781693e-01 4.727571153929817083e-01 4.485573233778057389e-01 3.609514130577308189e-01 1.873509613161630227e-01 4.508086837844633710e-01 9.986794921848526352e-01 6.202231759317302640e+00
1.781579718993682349e+01 5.598034335014064311e+01 6.679878940674214505e+01 5.352019962810481957e+01 6.825443610448412812e+01 1.269288611249870229e+02 4.877780940547223167e+02 5.220052883175449097e+02 1.490637707098818598e+00 2.191390760697036644e+00 7.908550381959819298e+00 4.393068497701944075e+00 5.843972406769208483e+00 3.325304851829453234e+00 9.991590011261145321e+00 4.879961996161915616e-01 4.727560659668621490e-01 4.500563873999496312e-01 3.626441393516572353e-01 1.875975097483592036e-01 4.556664250935322236e-01 9.999687895254557590e-01 6.144920555674365126e+00
1.783062626903445036e+01 5.600139698337358851e+01 6.681462902913382607e+01 5.352280775442369531e+01 6.825969793934487484e+01 1.269370920982267421e+02 4.877547824630365199e+02 5.219920375835318964e+02 1.483555704085234517e+00 2.186194060143771711e+00 7.919224367595703917e+00 4.378944200314611734e+00 5.846924596562755205e+00 3.317643833048786295e+00 9.974290057101761420e+00 4.830541634722329558e-01 4.711331112968527024e-01 4.504891851389584700e-01 3.591640524871927420e-01 1.898403005693156675e-01 4.529684629096503712e-01 9.984437593189527949e-01 6.087179330248909004e+00
1.789938585391373493e+01 5.604958813102373938e+01 6.694346680910008729e+01 5.356645922961616435e+01 6.823711576109479893e+01 1.269269359029187854e+02 4.877073030511629668e+02 5.220042357343506865e+02 1.560549375865876609e+00 2.184433647077383966e+00 8.033295482624069450e+00 4.307692179379955633e+00 5.886246673287274689e+00 3.285263382010193745e+00 9.998059952574587683e+00 4.820342746117588506e-01 4.745344724117265267e-01 4.479237333797485565e-01 3.625609493127653904e-01 1.862885681797361859e-01 4.510498242004477576e-01 9.995926540814425998e-01 5.871908384559972660e+00
1.789379471427989898e+01 5.606559772770890504e+01 6.692733817509912342e+01 5.356969150740497554e+01 6.824127267929441132e+01 1.269220559887090758e+02 4.877213347055378563e+02 5.219835924303516776e+02 1.528000545855346726e+00 2.183911390081554771e+00 8.040331336735334844e+00 4.310761445688976679e+00 5.872935684134536594e+00 3.291960465198192409e+00 9.995110010811691481e+00 4.826808364215756098e-01 4.701448817416747916e-01 4.510864926461846114e-01 3.578266062645519829e-01 1.779544357687453948e-01 4.511887063627613714e-01 9.999711756727410750e-01 5.886042414591424077e+00
1.799036780462326490e+01 5.613261948810942670e+01 6.706578375394067848e+01 5.359784197794238736e+01 6.820244621353619152e+01 1.269129890025044318e+02 4.876873800150725629e+02 5.220008187662065211e+02 1.582541918592922370e+00 2.173822690853091544e+00 8.167758854097531440e+00 4.226955027735357362e+00 5.922633158054091851e+00 3.251921544247052598e+00 9.996625000746126588e+00 4.781029253369078469e-01 4.731318086969660830e-01 4.470596926240064106e-01 3.565523624558353810e-01 1.755496500872675281e-01 4.505450458824526438e-01 9.998029423326866283e-01 5.630986167011082344e+00
1.800306903060445407e+01 5.616946927729647143e+01 6.709947522968873557e+01 5.360781057820042150e+01 6.818991359660118690e+01 1.269032236440242798e+02 4.876591664792136953e+02 5.220135547534063107e+02 1.546088450342514964e+00 2.150409320646434974e+00 8.193733868110129492e+00 4.250170048355752961e+00 5.933512094511923962e+00 3.239517475853602058e+00 9.979788245053883955e+00 4.844900586253250152e-01 4.699055000331473497e-01 4.519170226262469447e-01 3.585340762428971817e-01 1.769766625554770878e-01 4.518260371479344562e-01 9.999587786699691838e-01 5.569991785971478926e+00
1.801069458632184350e+01 5.620160846311181757e+01 6.710431668422346263e+01 5.360953426081218964e+01 6.819665289938836850e+01 1.269187420378374753e+02 4.876542424964367228e+02 5.220051904683086832e+02 1.514868726708196389e+00 2.140627247158773283e+00 8.201197656879006814e+00 4.272255824397230839e+00 5.921823405979846022e+00 3.240998533885856681e+00 9.996131521880689874e+00 4.793703356686123684e-01 4.757983561669194561e-01 4.453028377280635608e-01 3.576355385739820036e-01 1.812133573235976403e-01 4.511422895153208157e-01 9.992014930855216415e-01 5.563842321710416705e+00
1.806819466284242992e+01 5.625033396936822783e+01 6.723434868849210488e+01 5.363444537418659053e+01 6.817772271877279877e+01 1.269384608030934771e+02 4.876180636571322680e+02 5.220131130871416190e+02 1.509838501356604024e+00 2.128947454391501903e+00 8.295288468211385435e+00 4.226033717887005992e+00 5.945947553935790886e+00 3.206922687922663329e+00 9.994788880228826500e+00 4.882636689776444494e-01 4.728002170252726954e-01 4.504804555266551658e-01 3.594020201469078080e-01 1.776073884375053147e-01 4.555671778977053998e-01 9.992795615302764167e-01 5.369053110524173889e+00
