ts0__FREE	ts1__FREE	ts2__FREE	ts3__FREE	ts4__FREE	ts5__FREE	theta0__FREE	theta1__FREE	y0__FREE	y1__FREE	lambda0__FREE	lambda1__FREE	lambda2__FREE	lambda3__FREE	lambda4__FREE	p0__FREE	p1__FREE	p2__FREE	p3__FREE	p4__FREE	beta__FREE	fD__FREE	r__FREE
1.411637838051202465e+01 5.529398380436141736e+01 4.851803126015673939e+01 5.261576521600360934e+01 8.265210608325935482e+01 1.408551317028356209e+02 4.501105293125685876e+02 5.117164679739765916e+02 1.293386857169150694e+00 2.261770913192878485e+00 6.487851359687838659e+00 3.715815761810133289e+00 3.308831839947325992e+00 8.823455434302116984e+00 4.423010706059229413e+00 4.402768996298643822e-01 3.601541525281336531e-01 4.217060413341293112e-01 2.571868745923181487e-01 4.762851575421775396e-02 3.956364124468526589e-01 9.993839930729826460e-01 4.550470467174680955e+00
1.419518289314965109e+01 5.519493219927655758e+01 4.859266439310898278e+01 5.266926331440663489e+01 8.262597675072994718e+01 1.407125653908428831e+02 4.501855610805886840e+02 5.115897277716914573e+02 1.408168476830257587e+00 2.341837715127704111e+00 6.608756457908124382e+00 3.646246925051710441e+00 3.332664812595409920e+00 8.793913230618095156e+00 4.409953131564775752e+00 4.076692026221899745e-01 3.572643251011916599e-01 4.111444035926068996e-01 2.400324852308937107e-01 1.364880343639773494e-02 3.855200023182110414e-01 9.997007106117759001e-01 3.997638945055333792e+00
1.430150959219442264e+01 5.504374877338501193e+01 4.870867712706767350e+01 5.272452743430930866e+01 8.260783721775622723e+01 1.405050202223638394e+02 4.502925406082813424e+02 5.114388334987619373e+02 1.537979655698137105e+00 2.450774333984858444e+00 6.773267644384354469e+00 3.583243677999083943e+00 3.353926900017272672e+00 8.767725376075441446e+00 4.361851583898505247e+00 3.771387755535603459e-01 3.524631513958492723e-01 3.964032989776445914e-01 2.218805383395795472e-01 1.153849415758814723e-03 3.767703412596987156e-01 9.972628667064574737e-01 3.255238218670333694e+00
1.452683237409515016e+01 5.478759400073104047e+01 4.889644394140631789e+01 5.285754384042259346e+01 8.255022655220288641e+01 1.400954120279021993e+02 4.504876971105907728e+02 5.111200821735563409e+02 1.794859520070353209e+00 2.652295087108141658e+00 7.063390984882946810e+00 3.422236026474367421e+00 3.393139973682080424e+00 8.701674904437458835e+00 4.263746659113487603e+00 3.450125287139923502e-01 3.422722941165257105e-01 3.898959267495838987e-01 2.104431144698440392e-01 1.107789759484310377e-03 3.663291714403804633e-01 9.947568597845106719e-01 1.751097753874667928e+00
1.477830440858775951e+01 5.453184844615304172e+01 4.909088001927475631e+01 5.298009377767124306e+01 8.250291474677898407e+01 1.396957862367395649e+02 4.506882613887806883e+02 5.107778084434158927e+02 2.049297740409975255e+00 2.863631855055329023e+00 7.400378815907029839e+00 3.269904377512246274e+00 3.433316346575748135e+00 8.657053685100233764e+00 4.205330269210930005e+00 2.845453701438365735e-01 3.411415281087245011e-01 3.877743976865005715e-01 2.211883623142970046e-01 1.547903083532507079e-03 3.462205133263888679e-01 9.998106759932769982e-01 2.238584393196652311e-01
1.477685041334306959e+01 5.452813526055793147e+01 4.907978566426317713e+01 5.299875852952675359e+01 8.250768742866782191e+01 1.396806818509815287e+02 4.506935236758615133e+02 5.107913108165078597e+02 2.020142649274851099e+00 2.869633164026054839e+00 7.420402319999267249e+00 3.265637823630168857e+00 3.433073794425212988e+00 8.670700643286739506e+00 4.197907317931279358e+00 3.034880700182129298e-01 3.551790036179469645e-01 3.931170505869081566e-01 2.535380334622464593e-01 2.999576528846691591e-03 3.493678126588887212e-01 9.981594698197251425e-01 2.159647988155429521e-01
1.477446801707476531e+01 5.453724029761948344e+01 4.908367007711228780e+01 5.300024851485407140e+01 8.251418926403623288e+01 1.397016308118553809e+02 4.506903878595775836e+02 5.107996498767939215e+02 1.986954936501039715e+00 2.858837185619370391e+00 7.419989597549715654e+00 3.266928959378996744e+00 3.440661285185106166e+00 8.672445592679636661e+00 4.202821403372875686e+00 3.173204467852427935e-01 3.715965111382933395e-01 3.995068361688313696e-01 2.698046604533649306e-01 5.445926984365821732e-03 3.567614261321522262e-01 9.990432821497567950e-01 2.234062365214770085e-01
1.478224193356272131e+01 5.454444985086781372e+01 4.907768806040537868e+01 5.300068717481853753e+01 8.251471143098746097e+01 1.397162126715736292e+02 4.506913473922909930e+02 5.107997605660499971e+02 1.959239626834745174e+00 2.853376161571021363e+00 7.405328667969135026e+00 3.265822188820817207e+00 3.453902731308309715e+00 8.698975487496426240e+00 4.227698604316660891e+00 3.520031901447069345e-01 3.606074426477726136e-01 4.078723536234060143e-01 2.632056415561209728e-01 1.551412281174631815e-03 3.667748298958785069e-01 9.990374424690678934e-01 2.383621194204083305e-01
1.478686189883350721e+01 5.457313023681921038e+01 4.909282625230189012e+01 5.300346463835106903e+01 8.250464603591295543e+01 1.397292814940233825e+02 4.507178808090849316e+02 5.107840982762770068e+02 1.939164323877326401e+00 2.847990300559109400e+00 7.424218412194218963e+00 3.262827929319940257e+00 3.471066504241319350e+00 8.707202871136503930e+00 4.223413724486105636e+00 3.772770432315880607e-01 3.669149108387188551e-01 4.215694669458038835e-01 2.779160242460370078e-01 1.743832392916276272e-02 3.754352444914246245e-01 9.960632326910545675e-01 2.399365685550597649e-01
1.479788307729138808e+01 5.456821494024691788e+01 4.910070905271037844e+01 5.300830134623421230e+01 8.248868367890301556e+01 1.397347683780232330e+02 4.507447672772115084e+02 5.107854107025054304e+02 1.920744455485352775e+00 2.871277657222395252e+00 7.418336668055002470e+00 3.292293865808916475e+00 3.463509648689107046e+00 8.684682409584850049e+00 4.231218969759840576e+00 3.892369886867752538e-01 3.808253453632431951e-01 4.237244693842565080e-01 2.790648523018453009e-01 2.715553719026369151e-03 3.853699777737928378e-01 9.912604899642791789e-01 2.383383137316729683e-01
1.479631053143445385e+01 5.458596903187695659e+01 4.908706111796340821e+01 5.302402943002424962e+01 8.247070019738673352e+01 1.397304106411062605e+02 4.507571015852500977e+02 5.107854654569993613e+02 1.893125973223794833e+00 2.884368273045771591e+00 7.414162439819802941e+00 3.290156989059854542e+00 3.478981637446102226e+00 8.693461004294848138e+00 4.228718738129121135e+00 4.171905482816735122e-01 3.703221675469960394e-01 4.304757262716673583e-01 2.790307429926328076e-01 6.184661124072001089e-03 3.917452744265852993e-01 9.979608555177773566e-01 2.548890570041790760e-01
1.479540158374230074e+01 5.459470615510839764e+01 4.910190989298415332e+01 5.303140098354232634e+01 8.247900619725646720e+01 1.397212001305311446e+02 4.507773053941655803e+02 5.107999777472976461e+02 1.884921790360187810e+00 2.891655727464333303e+00 7.416240097826271693e+00 3.290461843136642806e+00 3.471010692144651077e+00 8.684670903480949278e+00 4.250000959800895650e+00 4.204575153406547305e-01 3.705910694423331653e-01 4.343616373953679832e-01 2.714055557716210099e-01 2.244098464422688601e-03 3.944169891913836823e-01 9.956715257493237159e-01 2.445004597503918353e-01
1.479412824608892230e+01 5.461985072691044252e+01 4.910037375763017309e+01 5.302620483987930555e+01 8.249367718178788778e+01 1.397298078499949270e+02 4.507711267279520371e+02 5.107977670170493525e+02 1.852220530194571335e+00 2.906826240863066513e+00 7.389677317783880817e+00 3.303254250701924022e+00 3.471985082873371820e+00 8.696627378077565140e+00 4.246009895984331983e+00 4.279200067062261525e-01 3.682213314028411899e-01 4.344334945538304016e-01 2.916659125488824666e-01 2.925734724176705034e-02 3.933457849307073206e-01 9.991134741776850348e-01 2.715558662687669322e-01
1.478463892226707621e+01 5.461357386944586523e+01 4.908893970703298493e+01 5.302773318397183999e+01 8.251381389173153025e+01 1.397338371802214851e+02 4.507818189972400091e+02 5.107859007756960068e+02 1.814514639983250799e+00 2.920259630173320797e+00 7.393476261984206488e+00 3.316571732586938825e+00 3.466597706019900027e+00 8.716662586457177397e+00 4.253586220759786762e+00 4.382651132799649796e-01 3.739879938589192876e-01 4.288283555157655358e-01 2.846411637084176882e-01 3.856547888467226626e-02 4.019167180122145133e-01 9.980891913766883894e-01 2.898589350062508729e-01
1.482643625645898666e+01 5.461427730868341257e+01 4.910113857452088126e+01 5.304814579732155977e+01 8.250101920419227497e+01 1.397399858736525005e+02 4.508043238308463856e+02 5.107790676378206172e+02 1.745611681770033119e+00 2.954994834288362515e+00 7.419241321941801637e+00 3.321206610939089643e+00 3.484418065843365220e+00 8.728175036053432478e+00 4.270129628381105213e+00 4.835089054690556165e-01 3.848115712882912431e-01 4.523974207591780483e-01 3.047740554172830296e-01 5.990011264611568020e-02 4.225133957348060076e-01 9.981513520656517535e-01 2.768136551052262084e-01
1.483083277956009383e+01 5.461786098091141639e+01 4.909570485186806366e+01 5.303719280654388513e+01 8.247738934777854070e+01 1.397319430691778166e+02 4.508099063418657693e+02 5.107765190146577652e+02 1.728717593437043121e+00 2.949891967084292688e+00 7.417762413047397807e+00 3.359365488496968144e+00 3.488755658609321131e+00 8.738933267755971457e+00 4.247840822997174470e+00 4.850894729388386395e-01 3.726595336056776064e-01 4.456020987335292949e-01 3.004917782309162733e-01 7.024775629505251862e-02 4.175714142962380082e-01 9.952340494820637318e-01 2.840264866025621893e-01
1.484442047313153168e+01 5.463875717697449375e+01 4.909048294736384577e+01 5.304009032102116095e+01 8.247433859274006807e+01 1.397448355476169013e+02 4.508154508776328839e+02 5.107792437155450216e+02 1.703334533169948317e+00 2.985573578378303505e+00 7.430493119728898144e+00 3.362223822896820646e+00 3.479425277068602718e+00 8.743030631760294824e+00 4.264910410408790931e+00 4.832825505255441412e-01 3.799392282915691199e-01 4.490442560501998193e-01 3.018940408503398842e-01 7.073209380709934158e-02 4.192700647246310752e-01 9.991394993275612979e-01 2.557328127728101808e-01
1.484527182693648051e+01 5.463786654711497448e+01 4.908198138173533209e+01 5.305384036812594672e+01 8.247288322453421472e+01 1.397369858823900017e+02 4.508227753522435250e+02 5.107931156768432857e+02 1.654562309687448662e+00 2.982824995248113176e+00 7.398254167286847149e+00 3.376344657054608955e+00 3.490313518187381003e+00 8.749169649165207119e+00 4.280253557185583979e+00 4.921319321301411143e-01 3.871184994135872248e-01 4.534370815584993220e-01 3.170424256364371973e-01 6.227316876751584629e-02 4.223092646054908417e-01 9.984548334731646602e-01 3.029891709776091346e-01
1.482881878370493567e+01 5.461527557634929764e+01 4.907625089921172901e+01 5.306546514235461132e+01 8.246167447488944902e+01 1.397354460880455349e+02 4.508121799038004269e+02 5.107763264038220541e+02 1.679679036899130340e+00 2.975637672308663717e+00 7.409990603447411672e+00 3.357689929881928936e+00 3.484336587552167686e+00 8.733387622932033523e+00 4.262783156714073485e+00 4.889046560716321377e-01 4.028889873899221818e-01 4.523343651159343892e-01 3.169692212325965763e-01 8.197976562413902824e-02 4.316027258972775504e-01 9.979994720082073778e-01 2.630248914014933770e-01
1.483264718012521932e+01 5.461787007548955586e+01 4.907963896024906347e+01 5.307210118276407940e+01 8.247630287809687388e+01 1.397441146578728990e+02 4.508037438488038902e+02 5.107835132794023707e+02 1.666233026991357002e+00 2.965349315197764568e+00 7.402817582503351979e+00 3.358828596178769388e+00 3.484295147781320878e+00 8.749807518546889540e+00 4.247969779627554843e+00 5.107715839414629366e-01 3.972090398248323551e-01 4.576074384965991837e-01 3.079137367106027923e-01 7.882269634434328764e-02 4.419028626419049255e-01 9.979120197876618636e-01 2.804826941653734695e-01
1.484174942318673374e+01 5.461887492024009561e+01 4.908353911448432427e+01 5.307916983476523853e+01 8.248013710218904748e+01 1.397103629154007649e+02 4.508154519245263145e+02 5.107744196395109952e+02 1.700129313366091299e+00 2.953227273931005925e+00 7.409609062013498004e+00 3.341574089494751210e+00 3.491573132486986086e+00 8.743042977802851112e+00 4.245797892662499962e+00 4.888523218883877863e-01 3.707753764973505950e-01 4.386753609476902183e-01 2.881298481343416151e-01 6.045729356967576712e-02 4.205340016244850654e-01 9.810907327405816725e-01 2.631347124309475483e-01
1.483241071368899533e+01 5.464660052245744737e+01 4.908643636995027038e+01 5.308396015305066840e+01 8.244385829194270343e+01 1.397070860763212181e+02 4.508174662565000972e+02 5.107656076104792078e+02 1.660054959722499834e+00 2.950836147953403099e+00 7.419731778633689601e+00 3.352227906421502812e+00 3.498222663143960354e+00 8.758158444722567992e+00 4.265551385593622236e+00 5.143549358578498598e-01 3.712925141162279341e-01 4.624176429888329221e-01 3.048669516796151391e-01 5.482327635730702142e-02 4.289729017926419141e-01 9.973723207711486793e-01 3.148928690584773538e-01
1.482549500181518631e+01 5.464744893873626808e+01 4.908947658446939499e+01 5.308294034478405621e+01 8.242670481207935040e+01 1.396825693763414336e+02 4.508351357174331611e+02 5.107456474425010242e+02 1.630809561047439793e+00 2.977412747503461965e+00 7.426793036043156881e+00 3.361968413750546336e+00 3.489316114421519011e+00 8.757311079640453855e+00 4.284840191900685546e+00 5.216451992045870734e-01 3.831412724727059627e-01 4.595638149341769729e-01 3.105417323389554340e-01 5.558375271308237803e-02 4.377590252652824310e-01 9.982282667845163715e-01 2.530967458850839069e-01
1.481811223568719882e+01 5.467587493241686758e+01 4.907708383233384097e+01 5.307463324581475916e+01 8.246106971148508080e+01 1.396965967133946549e+02 4.508200938505242448e+02 5.107519359465533739e+02 1.634452593678319632e+00 2.960251400111461262e+00 7.387505189031557506e+00 3.355440567349734504e+00 3.473194164863924627e+00 8.733884179623506938e+00 4.298865597349937673e+00 5.169789485308635690e-01 3.794533883034619248e-01 4.603336623273868722e-01 3.044703849113476468e-01 4.047187536527551560e-02 4.337687815115439105e-01 9.984707799590136768e-01 3.026077831084369452e-01
1.481510465189563774e+01 5.468198921406346358e+01 4.906700354300743072e+01 5.302459370473738431e+01 8.247665219301772765e+01 1.396813912735241274e+02 4.508131907306012636e+02 5.107564845857359046e+02 1.704775499811594708e+00 2.935625291968238404e+00 7.378774406534214236e+00 3.333021840326044316e+00 3.466231942562232327e+00 8.703320611999508571e+00 4.285269170379508274e+00 4.774955767860589728e-01 3.605306183346857485e-01 4.345029810480762755e-01 2.883757288078122039e-01 2.208750495100030020e-02 4.094797004154565045e-01 9.956235030252251761e-01 2.645522977309774371e-01
1.481975424150237686e+01 5.470185405929661471e+01 4.907617560795141998e+01 5.307025816089262804e+01 8.245821803909211667e+01 1.396691872634131926e+02 4.508331856132173243e+02 5.107491981220198909e+02 1.661855493634898151e+00 2.962871072668872507e+00 7.390911960131968605e+00 3.338460038299583488e+00 3.486058812290489417e+00 8.713778523699250655e+00 4.282965496308868580e+00 4.855259409707151641e-01 3.657719198723150544e-01 4.419774876363727900e-01 2.831656160464217087e-01 8.426108151213324710e-03 4.157318077384493105e-01 9.902361157385777268e-01 2.895017975138667876e-01
1.482707618031217400e+01 5.471120726611369633e+01 4.907747158390411357e+01 5.307803329240437051e+01 8.246201071604140509e+01 1.396715163214637414e+02 4.508491031137205027e+02 5.107138806222149015e+02 1.665433565381422731e+00 2.976367770701326521e+00 7.402715704863980228e+00 3.325306799947019165e+00 3.479496708426470963e+00 8.714953597917482142e+00 4.281012204430751034e+00 4.796808646517660146e-01 3.750521313688510716e-01 4.411080410097790172e-01 2.916569339200391076e-01 3.460419702070852838e-02 4.162794024374525392e-01 9.976706419325871433e-01 2.652336203029605488e-01
1.483178793457962286e+01 5.472821837157471947e+01 4.907173942717191295e+01 5.308642887121227005e+01 8.247832872128429926e+01 1.396987977988426906e+02 4.508724377924344822e+02 5.107054855856833342e+02 1.616666341704126708e+00 2.989606107304179972e+00 7.387916406213738796e+00 3.354840796933944436e+00 3.493514523359304125e+00 8.730407250042610201e+00 4.294574529817301034e+00 4.911799760563251294e-01 3.853852927962737596e-01 4.466351062788226356e-01 3.014084008182291718e-01 5.370599349822126334e-02 4.257020902666112105e-01 9.955635037866227277e-01 2.913576162660030389e-01
1.484122855959298093e+01 5.474290187632914240e+01 4.907314435656501672e+01 5.307022496943354639e+01 8.249595125498913717e+01 1.397012228530911955e+02 4.508653389112794798e+02 5.107136220851371604e+02 1.615609354979669732e+00 2.996623476476381054e+00 7.376170402875504628e+00 3.358209695933018768e+00 3.487655278749791865e+00 8.723673822159009106e+00 4.293905648352841276e+00 4.812592368692667488e-01 3.918440562864852206e-01 4.443636340387694394e-01 3.032001604199193179e-01 5.230100016422964404e-02 4.236523730397853127e-01 9.975885355591862513e-01 3.000787751101507417e-01
1.485099241008779636e+01 5.474596368576539618e+01 4.907564737995588899e+01 5.308662144896351975e+01 8.249322781976310637e+01 1.396876977316975683e+02 4.508703654461239694e+02 5.106709385177691729e+02 1.625251772777470238e+00 3.011257827178355218e+00 7.380913789602087327e+00 3.364093187192256806e+00 3.482452307472446940e+00 8.704572038214836383e+00 4.294515471925885564e+00 4.743313143197199211e-01 3.807153438981822346e-01 4.420528243790150524e-01 2.965950596360391600e-01 3.850301334626384658e-02 4.158213556654022924e-01 9.959224606816176051e-01 2.663556681901045886e-01
1.485002820505494014e+01 5.475599710054112990e+01 4.906162893819824689e+01 5.309927762907283721e+01 8.252635967207359613e+01 1.396720781296964446e+02 4.508625519211927895e+02 5.106712164438511650e+02 1.613488733277001153e+00 2.999176486481390569e+00 7.370593874040549665e+00 3.376118231160219807e+00 3.464794194108685943e+00 8.700183961660455267e+00 4.299194629816886604e+00 4.770929984226973120e-01 3.839503820008968171e-01 4.433581679521611529e-01 2.969296531251299776e-01 4.949525055241207200e-02 4.190830454997820365e-01 9.901146248879936218e-01 2.781374541568686354e-01
1.483846641942901456e+01 5.476890949743843606e+01 4.906894546221015219e+01 5.310850010724265502e+01 8.253239370311835899e+01 1.397102414739612186e+02 4.508377095114742588e+02 5.107110060715163513e+02 1.606540752971188812e+00 2.983976285621876556e+00 7.347196358252022996e+00 3.367590840096935878e+00 3.462314264793144414e+00 8.699184835915367842e+00 4.311725548112867124e+00 4.789934084345359167e-01 3.855524555412774834e-01 4.420509036648774259e-01 2.951361975717728403e-01 7.938807428768955565e-02 4.212697934243466169e-01 9.982536431849102776e-01 3.213889605325895849e-01
1.486080596081076877e+01 5.477820834565806507e+01 4.907585830633902191e+01 5.312572768580199778e+01 8.251754537566772285e+01 1.397123832370152172e+02 4.508495334928371676e+02 5.107021375272921659e+02 1.577280789080267365e+00 3.006153234213320147e+00 7.327864765125134738e+00 3.377173660224549678e+00 3.484557220055218618e+00 8.689016014948226285e+00 4.290654275253596772e+00 4.764085484516101809e-01 3.839103897832235046e-01 4.392932586081039203e-01 2.925092248456282462e-01 6.027242733334249591e-02 4.204530512148981769e-01 9.996437560821314072e-01 2.960514399264103647e-01
1.487249481327336653e+01 5.480200078056369506e+01 4.909880231343077384e+01 5.313801772233847487e+01 8.251158259003312878e+01 1.396852920646857967e+02 4.508438094567191570e+02 5.106968960806542555e+02 1.563167248244660135e+00 3.012987009751654455e+00 7.334646695820652873e+00 3.381863015512001525e+00 3.474042223236371907e+00 8.705097826766078128e+00 4.279351772547874688e+00 4.734950163782392085e-01 3.749406679820606603e-01 4.390783647144921864e-01 2.826423069763580598e-01 7.145325797865763329e-02 4.164815581623939611e-01 9.994223400634676402e-01 2.787690422087863440e-01
1.489404211026645086e+01 5.480722753998724528e+01 4.909558107823121986e+01 5.317630991643981986e+01 8.250496526264318220e+01 1.396960569256541760e+02 4.508617445158406554e+02 5.106880377046433068e+02 1.512191431909970074e+00 3.042982240221571377e+00 7.347738924936978222e+00 3.374011694427379027e+00 3.506183069832193411e+00 8.701567571755653319e+00 4.319192800921318742e+00 4.966242420586670092e-01 3.800961195979692953e-01 4.507424798149653467e-01 3.005684503916704053e-01 7.243261972338033150e-02 4.264149327783710586e-01 9.977536890330126473e-01 2.603104093192085688e-01
1.487718777241212109e+01 5.480490668177774438e+01 4.909289739638457206e+01 5.321754088595486110e+01 8.252118780030075129e+01 1.396929823355332871e+02 4.508354083813957232e+02 5.106854240681321357e+02 1.479090576739354512e+00 3.072299684894464367e+00 7.321745808084689777e+00 3.384072805978112441e+00 3.504412126449993892e+00 8.690516486294717069e+00 4.332599494290764852e+00 4.968837838101884397e-01 3.796920626629752271e-01 4.475326810763951557e-01 3.116001865805717586e-01 7.347304363153683848e-02 4.210580362331688420e-01 9.998369916152861636e-01 2.848213995356638772e-01
1.487202744851883196e+01 5.475314041061345449e+01 4.909071495032577559e+01 5.320993377572948901e+01 8.250538895384809734e+01 1.396932266604756308e+02 4.508074812345553255e+02 5.106918486353644084e+02 1.525967397529857550e+00 3.038954007027041992e+00 7.320738614395962962e+00 3.362112308624607859e+00 3.516646598450763772e+00 8.699717892382469842e+00 4.301583361769695024e+00 4.931039313850472117e-01 3.720579286190600077e-01 4.510861359936732540e-01 3.075410172544522647e-01 6.623504278984945759e-02 4.162395389335907803e-01 9.993895860907698880e-01 2.828776111199455823e-01
1.487533275990124082e+01 5.474162732947213073e+01 4.909093442755376202e+01 5.320904672223699095e+01 8.251971222518390903e+01 1.396893997561548701e+02 4.507704627772648109e+02 5.106858119740888355e+02 1.593750977762041554e+00 3.008350373443160919e+00 7.318200072024741765e+00 3.367492079253501913e+00 3.510384021007422639e+00 8.687439709395178511e+00 4.312374051018721843e+00 4.530003881045936986e-01 3.797900416905543586e-01 4.395870489286274885e-01 2.985513374731098568e-01 6.482052718946890169e-02 4.061771243322231939e-01 9.942551588737607027e-01 2.827002308477681303e-01
1.488983609516788498e+01 5.474879977073507575e+01 4.909814567565707222e+01 5.323223150633471334e+01 8.252033652102176120e+01 1.396860236598149356e+02 4.507721791310426056e+02 5.106716958441450629e+02 1.553059223735701266e+00 3.033604104773149235e+00 7.333779075361850808e+00 3.376020318620514438e+00 3.507675385059744411e+00 8.689118748635221934e+00 4.320892320809039511e+00 4.619786038351507140e-01 3.786132650746247830e-01 4.457901893266285609e-01 3.144068013912819648e-01 8.019793089238516637e-02 4.067344399954876955e-01 9.998184722302959626e-01 2.562281145771959645e-01
