ts0__FREE	ts1__FREE	ts2__FREE	ts3__FREE	ts4__FREE	ts5__FREE	theta0__FREE	theta1__FREE	y0__FREE	y1__FREE	lambda0__FREE	lambda1__FREE	lambda2__FREE	lambda3__FREE	lambda4__FREE	p0__FREE	p1__FREE	p2__FREE	p3__FREE	p4__FREE	beta__FREE	fD__FREE	r__FREE
1.743896383536018035e+01 4.700413127119532675e+01 6.479774643531692391e+01 3.307220201338362386e+01 8.275821572757023148e+01 1.158373691049505396e+02 4.467433712466366842e+02 5.116352887714394910e+02 1.378555417547926210e+00 2.484842966045941015e+00 6.997690680786897710e-01 9.007528176297643796e+00 6.133822641772090911e+00 1.322446444141360811e+00 1.299426220468368198e+00 4.764788263217815678e-01 4.168851870864101472e-01 4.831509372019892612e-01 3.769445245340344863e-01 2.252039792980365385e-01 4.546276780107433302e-01 9.990633547882381560e-01 3.532937329762833034e+00
1.743708760369650790e+01 4.700848427473290059e+01 6.481223131526114400e+01 3.307984565945938016e+01 8.277549754367510104e+01 1.158303414437361454e+02 4.467434545372217372e+02 5.116408740473419243e+02 1.386930483885316701e+00 2.525714940426871724e+00 6.895439182794171895e-01 8.998773522689795357e+00 6.146554043239875753e+00 1.306901152281099154e+00 1.310275012769282821e+00 4.706090423056944472e-01 4.169915189507932829e-01 4.812908446610719704e-01 3.714573757962397194e-01 2.199220339553302206e-01 4.513989012393644362e-01 9.999942306994138441e-01 3.519409421559330120e+00
1.745838260151939991e+01 4.698919107061237099e+01 6.481461698677325955e+01 3.306608759932895225e+01 8.274877171688191879e+01 1.158595065527630226e+02 4.467535794916335021e+02 5.116414332877940296e+02 1.386890724203504233e+00 2.592889714158030490e+00 7.095235409595508358e-01 8.976766056021293849e+00 6.170733150591583005e+00 1.284334444404017672e+00 1.303719520751763339e+00 4.669367354559457173e-01 4.113916091942124154e-01 4.811362947893058628e-01 3.696332914846254813e-01 2.186113376415334819e-01 4.482825804095378341e-01 9.997543580120038520e-01 3.484261522934469113e+00
1.744309869244675326e+01 4.699645182036201163e+01 6.480239522066332825e+01 3.307313264307116896e+01 8.275885907386198426e+01 1.158339557132904361e+02 4.467601600030849909e+02 5.116506333212864206e+02 1.385813267599407039e+00 2.517519083382254497e+00 6.884375323447921025e-01 8.997621806992476934e+00 6.156770639452386007e+00 1.270692193515145396e+00 1.294810311398765679e+00 4.661477531140730268e-01 4.171070262982648491e-01 4.796133831077267207e-01 3.736335361547113987e-01 2.267232661777161817e-01 4.484013634059364484e-01 9.996671221636520555e-01 3.534552389658477622e+00
1.744700347093210624e+01 4.697575498961293761e+01 6.479438269010918816e+01 3.304595660370255672e+01 8.277226210754425040e+01 1.158321624143326147e+02 4.467571728264265971e+02 5.116357580762154385e+02 1.383603368127160449e+00 2.539218955037530812e+00 6.983855367472394660e-01 8.984325450099627020e+00 6.172523515803742811e+00 1.252808927202848199e+00 1.272370023005751083e+00 4.775910892640364835e-01 4.151735617232062414e-01 4.841238875911847983e-01 3.777696302592386535e-01 2.280976294683338401e-01 4.544005867456646364e-01 9.995656204776497411e-01 3.532929217033325298e+00
1.744629370895333409e+01 4.699652568627152505e+01 6.479877032030903194e+01 3.305957022151874725e+01 8.275720428779092686e+01 1.158249149342081097e+02 4.467589431684681358e+02 5.116529766342243875e+02 1.391861832795938891e+00 2.495654944076985959e+00 6.738713974338665924e-01 8.966971927879392013e+00 6.183610146741266966e+00 1.263322623844876702e+00 1.286029168032997605e+00 4.633504689459931325e-01 4.156152991655688300e-01 4.778674082745283380e-01 3.708687011590632299e-01 2.241147532595718639e-01 4.459534954783883620e-01 9.972419805415715377e-01 3.498301093418701768e+00
1.743538661048864569e+01 4.697996201006237271e+01 6.484693029624362737e+01 3.304428660404037998e+01 8.277035400540857779e+01 1.158089431093197845e+02 4.467427410021736591e+02 5.116526464964197771e+02 1.397973308385763724e+00 2.523228429515844251e+00 6.935681320174325037e-01 8.953272525334787346e+00 6.189814383650074525e+00 1.239732033461728555e+00 1.264842355273433139e+00 4.607768119603169454e-01 4.140630564160930893e-01 4.752417347602662656e-01 3.636420976328572641e-01 2.080269576414348620e-01 4.464817114805050835e-01 9.995198015745707654e-01 3.458081597071654745e+00
1.741749088360385045e+01 4.697657910066877207e+01 6.482597992948102217e+01 3.304376691880603545e+01 8.277052262591182341e+01 1.157981641228363401e+02 4.467520818404312877e+02 5.116512752915150486e+02 1.399427729769984863e+00 2.525258362943801238e+00 6.738497417143587409e-01 8.964579813676280651e+00 6.179685203835662222e+00 1.252461216731636462e+00 1.254821099503469650e+00 4.586744536326187172e-01 4.205446046939984583e-01 4.752373519646975741e-01 3.703876263632322474e-01 2.166426473703783329e-01 4.429555012843945927e-01 9.981043489258267787e-01 3.431103312757493917e+00
1.740879190557113887e+01 4.697544005241847032e+01 6.484028419892983663e+01 3.303444666477138014e+01 8.278069562182065511e+01 1.158012526959169008e+02 4.467437249614623624e+02 5.116417550770086109e+02 1.395298766223514786e+00 2.523725354896737993e+00 6.727734529048865486e-01 8.979596229315154332e+00 6.194303308724338208e+00 1.257354872673122514e+00 1.256754007051689381e+00 4.642707154934077041e-01 4.188394560835859148e-01 4.787523461594342389e-01 3.711865944716313259e-01 2.207290893977165158e-01 4.464300070321209901e-01 9.991995509969240352e-01 3.387156171927510062e+00
1.745380324053454046e+01 4.691290106180566255e+01 6.487865243458315945e+01 3.297649229276272109e+01 8.277025021760103130e+01 1.158245720082180696e+02 4.467215983543419497e+02 5.116249658609570474e+02 1.458885660803562079e+00 2.691263210438649356e+00 7.289938484894002979e-01 8.911369218767186240e+00 6.257327179966397424e+00 1.212459005843331106e+00 1.258623252152406558e+00 4.533046198153927175e-01 4.056665195869610940e-01 4.722141502556491122e-01 3.606025121048057058e-01 1.926872930372831305e-01 4.411817407231758970e-01 9.996120622063885408e-01 3.273583033132269726e+00
1.741306177956242252e+01 4.696411663779952761e+01 6.485448422648556743e+01 3.300120973633686106e+01 8.279026709277196971e+01 1.157702526742882014e+02 4.467267346662951013e+02 5.116389968490070714e+02 1.433457064323279573e+00 2.515387632739085166e+00 6.695018015574618619e-01 8.920394585828665512e+00 6.254785132341857512e+00 1.263249585769572914e+00 1.242507676073135503e+00 4.576934197408271676e-01 4.113776867860952646e-01 4.763634153338832111e-01 3.640146937597095733e-01 2.099860648793433482e-01 4.423445666249333774e-01 9.998776009070664550e-01 3.319421353241161388e+00
1.742171357709970536e+01 4.694468906518094542e+01 6.486436162144043749e+01 3.298165908994288031e+01 8.280584895762886788e+01 1.157732638884863405e+02 4.467083673130404691e+02 5.116379590346153918e+02 1.428516114821604344e+00 2.533342471507532334e+00 6.886080156082002857e-01 8.911918936700294225e+00 6.270568668387967115e+00 1.269916649773604966e+00 1.225154453142309086e+00 4.421147653793542354e-01 4.069636952432882371e-01 4.673721369536157910e-01 3.538597388269120736e-01 2.026927223551418522e-01 4.344235710654419935e-01 9.991171024994530692e-01 3.278229429928745109e+00
1.744423361857888111e+01 4.692291129711239250e+01 6.489605774077928402e+01 3.294665726338918432e+01 8.282496024168726478e+01 1.157924549235266198e+02 4.466970319892771499e+02 5.116285688510391765e+02 1.465760434172280524e+00 2.618282387037661252e+00 7.158325693652417554e-01 8.866734859682908976e+00 6.322678836499460608e+00 1.234311817548118251e+00 1.227327736075297437e+00 4.413421708775613350e-01 4.155634117094967883e-01 4.662104080590624977e-01 3.575731097421014915e-01 1.864774544854207461e-01 4.355024821630539278e-01 9.994686663803049598e-01 3.184276583621867829e+00
1.744580910366687121e+01 4.693782053417305633e+01 6.488075080618889956e+01 3.293806971770878533e+01 8.283012584316799121e+01 1.157699510358502550e+02 4.467113647496062754e+02 5.116308564205064044e+02 1.439276680253820384e+00 2.553842292313602602e+00 7.246665036840640450e-01 8.880502798597031955e+00 6.301905615131483174e+00 1.244205024226065159e+00 1.227833284931350688e+00 4.533842066940531046e-01 4.029085263362689462e-01 4.745551221500021177e-01 3.617430095792648070e-01 2.057198642648740972e-01 4.401102018128699722e-01 9.997959300999742505e-01 3.176571182305023999e+00
1.744883384146275418e+01 4.692911810609063394e+01 6.491248273870962748e+01 3.291374519113512775e+01 8.282949035366959833e+01 1.157745553988451519e+02 4.467147343306066887e+02 5.116253988430688651e+02 1.423711847972744637e+00 2.582238043324594834e+00 7.500289047300965350e-01 8.837304995898644933e+00 6.325807247118763854e+00 1.253717720433420668e+00 1.214590656227600984e+00 4.516900679589163636e-01 4.140175177153570529e-01 4.732477032520280846e-01 3.605118180733616895e-01 2.000160455801650305e-01 4.431225787557522278e-01 9.982811208399630098e-01 3.069195928001831941e+00
1.744271246059321712e+01 4.689698454723484389e+01 6.492826049195340943e+01 3.287188031598693527e+01 8.283643447232336143e+01 1.157287971462138927e+02 4.467122978048101913e+02 5.116111422427709385e+02 1.464325237855355066e+00 2.573152648410177434e+00 7.498614441650357509e-01 8.779595373655604718e+00 6.371577460351774747e+00 1.230964948284181570e+00 1.202340597009007306e+00 4.422708398731108326e-01 4.223439946912044274e-01 4.697841560649699821e-01 3.600567818137300202e-01 1.976120991763629098e-01 4.399300018959778624e-01 9.996667521595814510e-01 2.936685165128163355e+00
1.745204068794848951e+01 4.688141980933813358e+01 6.497229391348989225e+01 3.284550381699455812e+01 8.283567026072095985e+01 1.157233317537149446e+02 4.467338407160440852e+02 5.116041095421678619e+02 1.476323840764372619e+00 2.606202653565739880e+00 7.563445912225230661e-01 8.723435623830903651e+00 6.407117868518836801e+00 1.226925393307170875e+00 1.202562494745569976e+00 4.362547644675278669e-01 4.122606355257771860e-01 4.669919367947764632e-01 3.540997475964549057e-01 1.908778466544917563e-01 4.348929934329038849e-01 9.974124223744177398e-01 2.788414263036289586e+00
1.745371369184985255e+01 4.687977555172306410e+01 6.499191211148203706e+01 3.279489983980231926e+01 8.283731526247812837e+01 1.157130651194744217e+02 4.467198517408893395e+02 5.116215118975751466e+02 1.461586552277118756e+00 2.555794076235506918e+00 7.651205343356310973e-01 8.700924202644879202e+00 6.457101748596985935e+00 1.230612308606578997e+00 1.209829630661079403e+00 4.466482433299691079e-01 4.139305354918674240e-01 4.718715314743829325e-01 3.648176869741390771e-01 2.020779213695896026e-01 4.393230978310086465e-01 9.986004135389059400e-01 2.672772564107894322e+00
1.747434106082409855e+01 4.676434817886003259e+01 6.514982838616244010e+01 3.259929010928627235e+01 8.288574147464179021e+01 1.156427741911403189e+02 4.466698196873410893e+02 5.116067545153427432e+02 1.561261781041889840e+00 2.656098099434827109e+00 8.289628167820376481e-01 8.473871618172712061e+00 6.695482808098729421e+00 1.142653474085977283e+00 1.132872156877775760e+00 4.187966646604939780e-01 4.275055980965407065e-01 4.598562568398675832e-01 3.555418912550598054e-01 1.766746165748195874e-01 4.299725716475674142e-01 9.986562829774264793e-01 2.058511814906599735e+00
1.747949286559060766e+01 4.666681690433612317e+01 6.529305455681362957e+01 3.242797325423480714e+01 8.295012693394710368e+01 1.155975748014196114e+02 4.466516478322981243e+02 5.115865778743546457e+02 1.631980492120663095e+00 2.732205157570391840e+00 8.939877755260079439e-01 8.237157508359317148e+00 6.935554696733003510e+00 1.053053577291604759e+00 1.084083279028421387e+00 4.160241107773839930e-01 4.035864997320766090e-01 4.586000940407101156e-01 3.476290652720172014e-01 1.577226212714139542e-01 4.251276375427393561e-01 9.966565811170693401e-01 1.465447372197674403e+00
1.745179063042577638e+01 4.663897804595325169e+01 6.535302155434357019e+01 3.232522540044207915e+01 8.299630246847760873e+01 1.155301169409196831e+02 4.466504999655240340e+02 5.115554545583668187e+02 1.586006638310416106e+00 2.600880580356224936e+00 8.772004423981445420e-01 8.154692481216565980e+00 7.018209044222619042e+00 1.083786905464378947e+00 1.058126047612447440e+00 4.313726536534903677e-01 4.242105032179057100e-01 4.681858751546465469e-01 3.615445426280466945e-01 1.854322538040858726e-01 4.376718251092325263e-01 9.974840433859224476e-01 1.160019557104543964e+00
1.740842788210151326e+01 4.667759284430907485e+01 6.536204931834394927e+01 3.233227411394403106e+01 8.300338044226511158e+01 1.154931422247903612e+02 4.466925786217730661e+02 5.115548192745547453e+02 1.533910928339983215e+00 2.490497855134821137e+00 8.544462743884096989e-01 8.175592729537816794e+00 7.020791516844276714e+00 1.139891175724159877e+00 1.050450319385452413e+00 4.417579089383140700e-01 4.099694252296973707e-01 4.715094601481688574e-01 3.625885734892553836e-01 1.942319364111611268e-01 4.393877842269378053e-01 9.982537610617335799e-01 1.103200877772267496e+00
1.743291274130820767e+01 4.666859060487881550e+01 6.537817580508487936e+01 3.232739272939740971e+01 8.300729701173172259e+01 1.155035188312045307e+02 4.466767491447672001e+02 5.115381698313890979e+02 1.494936811116472475e+00 2.558129376095793717e+00 8.606793858413226417e-01 8.179750846002278308e+00 6.989960578995153995e+00 1.132087714156507552e+00 1.058589968953840499e+00 4.535299703843144181e-01 4.195927653621092657e-01 4.786033758977059072e-01 3.667846259058190062e-01 1.948586531265728006e-01 4.484037914687482029e-01 9.966727112366647878e-01 1.112716714136513740e+00
1.739421836257709586e+01 4.665770875758325076e+01 6.539397705744173095e+01 3.233982048495568051e+01 8.301233300395115577e+01 1.155029471565584203e+02 4.466669979328270301e+02 5.115108428382101238e+02 1.473287734326643728e+00 2.553074843994298959e+00 8.620853612682399802e-01 8.136941878159195340e+00 6.990778674490239375e+00 1.120103005098515236e+00 1.054612352637713579e+00 4.497536174208661697e-01 4.013761832733784840e-01 4.772534946342474882e-01 3.615391573643574885e-01 2.013021135633404346e-01 4.432943614392985121e-01 9.999787651945728495e-01 1.106510131297308686e+00
1.735937348659840040e+01 4.674400804198513271e+01 6.539522215995590670e+01 3.236746726986223166e+01 8.302614919379890068e+01 1.154749554893878098e+02 4.466961362716488111e+02 5.115082391760336122e+02 1.391293132366678398e+00 2.364617582027517706e+00 8.071660298214854423e-01 8.189855519766355840e+00 6.963597070833982272e+00 1.203250679223412334e+00 1.089066892502809747e+00 4.444193977218756642e-01 4.161252474406583746e-01 4.720932170697689223e-01 3.663811233742971796e-01 2.243705923326102525e-01 4.386982173003157182e-01 9.920551165464410737e-01 1.123206292521318206e+00
1.732809555781813415e+01 4.676587249862345175e+01 6.542268634234747537e+01 3.239197773653264534e+01 8.303926982750313357e+01 1.154418307856284684e+02 4.467241583509348857e+02 5.115208588008245556e+02 1.331137230980088626e+00 2.281786799937362442e+00 8.328402579748211965e-01 8.202646630022140783e+00 6.948971032991771324e+00 1.195866291459315445e+00 1.126296348219424148e+00 4.613650329880435441e-01 4.097691172812365501e-01 4.796280305223428186e-01 3.724534288682459504e-01 2.383419620922292981e-01 4.492777790582484498e-01 9.982567682085864424e-01 1.145242487394191322e+00
1.735528627068783081e+01 4.669344342297662109e+01 6.542831860060178428e+01 3.233555499406484302e+01 8.302244664844018018e+01 1.154717033921207445e+02 4.467045316581516659e+02 5.114869692385996700e+02 1.349253065513287941e+00 2.360120857236565506e+00 8.767649727640010049e-01 8.168427190651060599e+00 7.049060421876808036e+00 1.164812579220899647e+00 1.155726584821539227e+00 4.662753385958637309e-01 4.306419437957612062e-01 4.832551144893236228e-01 3.833186034612090509e-01 2.380542137815694903e-01 4.572933438895009917e-01 9.971379192491189869e-01 1.030270792473050978e+00
1.735008299059846593e+01 4.668602445299605819e+01 6.541919028083246701e+01 3.233267099947839540e+01 8.302808786512373729e+01 1.154728914474492996e+02 4.467220700861286105e+02 5.114832717158382138e+02 1.367414417072174926e+00 2.408522715204520992e+00 9.015379853716131153e-01 8.162671152728346868e+00 7.026539439409202004e+00 1.169613197521010228e+00 1.143078401544830536e+00 4.646722135483898342e-01 4.200827794165307161e-01 4.850009192903373956e-01 3.765681632588867012e-01 2.401429343976373976e-01 4.567287311554945606e-01 9.988092684965573786e-01 1.037843609122739652e+00
1.738826178446341331e+01 4.669891368645799901e+01 6.543524157743058822e+01 3.234737886566407639e+01 8.302358455991809194e+01 1.155025715913494082e+02 4.467393117010821015e+02 5.114680363622835557e+02 1.351792637908094452e+00 2.476974321950973223e+00 9.152994209377937063e-01 8.204008952721455472e+00 7.001595468714077342e+00 1.177750946101887131e+00 1.176889153471025962e+00 4.784855792086384341e-01 4.289126695765341779e-01 4.910728211113513653e-01 3.918075689673901074e-01 2.472783265446211742e-01 4.647951618976173260e-01 9.984583741707455662e-01 1.132175949423179562e+00
1.737202377284732435e+01 4.669205518391324006e+01 6.542889092546255370e+01 3.235449670519818710e+01 8.306608685728593855e+01 1.154812800603761360e+02 4.467113932164932066e+02 5.114658118476754680e+02 1.379841305907088866e+00 2.437284997991398861e+00 8.805225933814256889e-01 8.203198752625747048e+00 7.008927686516899236e+00 1.181540824819284241e+00 1.146280176201193601e+00 4.741530647012442423e-01 4.073040954034717887e-01 4.873188999175737668e-01 3.791267446583251322e-01 2.328881954025213419e-01 4.572860748690188992e-01 9.989793464724688876e-01 1.125547742877168078e+00
1.730791345772706080e+01 4.672825973571804070e+01 6.542084309222495619e+01 3.237590224485413870e+01 8.305736334952520394e+01 1.154298469817118047e+02 4.467316361879582018e+02 5.114534868202082976e+02 1.332129185926097747e+00 2.309476840651546237e+00 8.689223029884312055e-01 8.195714119539850628e+00 7.023697091800753967e+00 1.255946216193481568e+00 1.127688753019494561e+00 4.868422180498175322e-01 4.272799107836348642e-01 4.926025356422082946e-01 3.905732811929661374e-01 2.543628635355796308e-01 4.682521088043120061e-01 9.983564852604881468e-01 1.052058823698236001e+00
1.730458469062892846e+01 4.670301416800829486e+01 6.542196392867609234e+01 3.236152229458996743e+01 8.305374891111263480e+01 1.154590805678242589e+02 4.467200567266278881e+02 5.114576006049763919e+02 1.297010473638847028e+00 2.272099015351578988e+00 8.954646223998850019e-01 8.169916796768042389e+00 7.047715378517665386e+00 1.216725079831766365e+00 1.154803818967717444e+00 4.698991407532223108e-01 4.312812124940216818e-01 4.880567131820750526e-01 3.816319533006397036e-01 2.447981599709984635e-01 4.605815573354214987e-01 9.908778802077823356e-01 1.003735452377747306e+00
1.735222912864040268e+01 4.668151351475441402e+01 6.538333252398955153e+01 3.236008305601298929e+01 8.306937712993945411e+01 1.154953387662721696e+02 4.467065371653677630e+02 5.114583821866255562e+02 1.408854419079476283e+00 2.360809219549255822e+00 8.954527510401470991e-01 8.185281698259927907e+00 7.049421787181056054e+00 1.174093321373306020e+00 1.109366056695330727e+00 4.588558449697517916e-01 4.229721484084311700e-01 4.820810948065609725e-01 3.799066360032166134e-01 2.294025017335697691e-01 4.494370246826439041e-01 9.976942108207706994e-01 1.118225283186477403e+00
1.737480855141778235e+01 4.670301931376551607e+01 6.539618561635373339e+01 3.235754854471395703e+01 8.305598118664741492e+01 1.154844527845219204e+02 4.467099561792130089e+02 5.114887243672812360e+02 1.407112020066606073e+00 2.425381735677170525e+00 8.853247742899748030e-01 8.166988324107419928e+00 7.079582141413339080e+00 1.164519557257576166e+00 1.094431739416301230e+00 4.391950706932331583e-01 4.119237081102041231e-01 4.675048926808947347e-01 3.613925945738529211e-01 2.040102029338693446e-01 4.373567890932553159e-01 9.987334125543551044e-01 1.062710218160404896e+00
1.736329781750883683e+01 4.674679623220141167e+01 6.542407227052673591e+01 3.237237276843237765e+01 8.305661973145734578e+01 1.154941779528210759e+02 4.467148586215408272e+02 5.114640880985020317e+02 1.353868731092011668e+00 2.436160178630900397e+00 9.073818677585657744e-01 8.165521668170717007e+00 7.034908168041251741e+00 1.175218242210249731e+00 1.098602306012038676e+00 4.456691726412979060e-01 4.112719052983338508e-01 4.719547046001265622e-01 3.653031437626164668e-01 2.150992452701349367e-01 4.416892081269279124e-01 9.960013292179782374e-01 1.071920702520108515e+00
1.735052513047223144e+01 4.676309696766143276e+01 6.539679088068449175e+01 3.233100299019589841e+01 8.305722396421653286e+01 1.154645521750372694e+02 4.467094145956816647e+02 5.114789993515532274e+02 1.377969211757070100e+00 2.356749621993897925e+00 8.869492950805569764e-01 8.147261644883245779e+00 7.030597615493977770e+00 1.168795796217865224e+00 1.061231209333618253e+00 4.427725526180127380e-01 4.196069833386456005e-01 4.745262733087052820e-01 3.677367521547353912e-01 2.328795443447954083e-01 4.425862586483659267e-01 9.986397744087671668e-01 1.086933353503048316e+00
1.731545633199481316e+01 4.678902876176842796e+01 6.536563655503978509e+01 3.233365371623800399e+01 8.305755875376127051e+01 1.154404865078770257e+02 4.467127507171655907e+02 5.114519341808082800e+02 1.320229735972166640e+00 2.221909885112004268e+00 8.679127452300259282e-01 8.200218304356143406e+00 7.003112904303653075e+00 1.200857766086774303e+00 1.089096928433219702e+00 4.491057432640144231e-01 4.117248511305046654e-01 4.746895006860306632e-01 3.726433363565392343e-01 2.396877087676891893e-01 4.404641498623556584e-01 9.957796271811532041e-01 1.132059200895578543e+00
1.739226870850445295e+01 4.673511584592806400e+01 6.535777354809772532e+01 3.231046919717248045e+01 8.302715142485176614e+01 1.155124176296053378e+02 4.466815695573940843e+02 5.114733642942413780e+02 1.367773811603893108e+00 2.411465992397336944e+00 8.904914510544408301e-01 8.222203266761413332e+00 6.992509126654566920e+00 1.127466434302850651e+00 1.082946939904540384e+00 4.602316206157402445e-01 4.052001960341996556e-01 4.837508912348937873e-01 3.682974372735987045e-01 2.266346949815582490e-01 4.498858840559181727e-01 9.987991930070546642e-01 1.166144021212404347e+00
1.741839995720656731e+01 4.671923718033838213e+01 6.542607050944511116e+01 3.226569442690798439e+01 8.302982527199000629e+01 1.154893491393218454e+02 4.466643023882624561e+02 5.115007959002014104e+02 1.391335258630838734e+00 2.458160434935552807e+00 8.543189711056666802e-01 8.143872083585865340e+00 7.071120370700688440e+00 1.091279467165706452e+00 1.084084542662721695e+00 4.529306305985951187e-01 4.054619867178934634e-01 4.778135476693042838e-01 3.552757317894910116e-01 2.020708842477047518e-01 4.473771679975770965e-01 9.965970358564052445e-01 1.039007848777627085e+00
