ts0__FREE	ts1__FREE	ts2__FREE	ts3__FREE	ts4__FREE	ts5__FREE	theta0__FREE	theta1__FREE	y0__FREE	y1__FREE	lambda0__FREE	lambda1__FREE	lambda2__FREE	lambda3__FREE	lambda4__FREE	p0__FREE	p1__FREE	p2__FREE	p3__FREE	p4__FREE	beta__FREE	fD__FREE	r__FREE
8.740068822457827125e+00 5.873542343658341736e+01 7.933605604633129360e+01 6.192038003709176763e+01 7.426104430062314066e+01 1.068080038105373291e+02 4.866213619283092839e+02 5.237248246146722295e+02 1.680953503931102322e+00 2.454500355915222976e+00 2.671078055721915590e+00 2.009696862560871100e+00 1.534861415095524484e-01 2.938190474694755139e+00 6.375968609090089778e+00 4.853227194435218994e-01 4.197754832362931565e-01 4.654206988359962383e-01 3.091717855643510426e-01 1.324130162912212361e-01 4.214175435809274228e-01 9.998115942932068734e-01 1.474421689872477437e+01
8.746605393348998447e+00 5.873854582750512776e+01 7.933367152514827580e+01 6.192085886125568095e+01 7.425454501525955209e+01 1.067982687609026016e+02 4.866232277307261711e+02 5.237266274395383334e+02 1.693304000214173488e+00 2.466184051965301549e+00 2.666568021436565683e+00 2.003343229375559087e+00 1.558902474434553931e-01 2.941362411017366618e+00 6.377051797815753709e+00 4.843726227416932373e-01 4.223922224245544865e-01 4.640426217978021461e-01 3.120137548771887426e-01 1.327803401092557956e-01 4.199245896643048481e-01 9.995660922674255433e-01 1.474059790675379134e+01
8.743197377877788057e+00 5.874433842526316596e+01 7.933479230794070247e+01 6.192451691042396078e+01 7.424624766276151888e+01 1.067969723404856950e+02 4.866277844995763644e+02 5.237366234503774649e+02 1.702000716098968747e+00 2.469008979824212080e+00 2.666105706088725658e+00 2.007316362641581087e+00 1.565614112811156977e-01 2.947453139059917682e+00 6.382379751454569039e+00 4.831698223180320162e-01 4.211900972341237614e-01 4.642288079309671578e-01 3.105673196002860514e-01 1.354214068710211660e-01 4.198725617401466992e-01 9.998451592703028190e-01 1.473173893468115381e+01
8.751803763265087355e+00 5.874670523293492153e+01 7.933660739496981762e+01 6.192520628704657781e+01 7.425992606535133689e+01 1.067798179949540867e+02 4.866281026299727728e+02 5.237545588966033847e+02 1.755141758271917540e+00 2.488893302543532915e+00 2.662980932474619422e+00 1.987041815136165068e+00 1.579055925020199092e-01 2.951871986585599572e+00 6.389109874517178156e+00 4.856583079433952066e-01 4.205969612214545683e-01 4.629034813052009811e-01 3.083088466522559412e-01 1.239676789896089759e-01 4.214630494800954419e-01 9.999948884679711325e-01 1.472886448408546478e+01
8.762514690360307057e+00 5.874974539279594410e+01 7.933489891269418592e+01 6.193498156530865373e+01 7.425903179195982773e+01 1.067815634013574737e+02 4.866280399029234900e+02 5.237579832388850036e+02 1.781265518162669981e+00 2.497516589452036584e+00 2.664743518326535110e+00 1.980553844568448518e+00 1.584153958132336615e-01 2.956299426329679125e+00 6.392477261406245503e+00 4.837733922877800463e-01 4.210177644447747891e-01 4.634423227941923407e-01 3.074005293258603722e-01 1.239394760203956086e-01 4.207909172567314560e-01 9.999543186542401152e-01 1.472343159212735308e+01
8.764210583335435345e+00 5.875344576349564107e+01 7.934125486264187543e+01 6.193666290032251709e+01 7.426722669692372847e+01 1.067699574741117203e+02 4.866338681153085872e+02 5.237652579404401649e+02 1.819994881353675042e+00 2.515321437075896505e+00 2.664163993316024825e+00 1.976196239732030069e+00 1.695087428887905867e-01 2.965567469920518118e+00 6.391426523099100088e+00 4.848421449517197890e-01 4.183577482782416257e-01 4.600931661773361436e-01 3.050547290190401828e-01 1.167043213291632520e-01 4.216102107745464678e-01 9.999753819662502430e-01 1.472610494856895968e+01
8.764149160151346152e+00 5.875185504631635069e+01 7.934507720119802343e+01 6.193488580469534099e+01 7.426899774758108208e+01 1.067646411232807253e+02 4.866300247000262971e+02 5.237646741288662042e+02 1.823577883796687615e+00 2.515760367684094945e+00 2.662483094044818976e+00 1.985981989919988644e+00 1.769027523175884797e-01 2.964959021485857882e+00 6.397673970474943239e+00 4.864169308211943599e-01 4.175224729260466061e-01 4.591799857361902326e-01 3.064192566584178490e-01 1.135502501585160806e-01 4.215998898306341780e-01 9.999920588457041903e-01 1.472951946245964194e+01
8.761591008970251337e+00 5.874751748444606392e+01 7.934560244838462495e+01 6.192888515923102943e+01 7.426797789105413017e+01 1.067679781500448968e+02 4.866304571818259888e+02 5.237565256801857458e+02 1.821504704120551210e+00 2.520758090480557101e+00 2.667435788249435724e+00 1.993892621638491125e+00 1.756059100076033663e-01 2.967328529216840760e+00 6.396374167562493440e+00 4.851449942642832025e-01 4.198292126905905919e-01 4.583270661257741740e-01 3.057404139327592474e-01 1.165179038838925207e-01 4.212611746048413042e-01 9.998192446064332328e-01 1.473457114446407701e+01
8.761718451267785923e+00 5.874551998363812544e+01 7.935716425332502411e+01 6.193659099664096601e+01 7.427456968548662530e+01 1.067587418048709651e+02 4.866298151777535281e+02 5.237696514312767704e+02 1.866339184599994150e+00 2.534915769162194188e+00 2.668880938402661052e+00 1.983657788948345546e+00 1.817802739681723123e-01 2.966742204158114404e+00 6.395807151323830375e+00 4.859591117560698725e-01 4.195330748979979596e-01 4.534032846841874465e-01 3.045789590029470140e-01 1.097731515657249940e-01 4.228923801148103956e-01 9.999711873399171891e-01 1.473620485322450158e+01
8.757823239026953033e+00 5.874572983039637819e+01 7.936062110043606310e+01 6.193705568380176629e+01 7.427291977159639202e+01 1.067618997677981127e+02 4.866303050107375157e+02 5.237699042706384489e+02 1.871572175451016395e+00 2.538536184302864207e+00 2.673509547359293581e+00 1.986830664477722275e+00 1.845336018765150465e-01 2.964501280328359467e+00 6.396082339016571083e+00 4.866911322506423665e-01 4.182842450389652189e-01 4.532371699495013617e-01 3.069955738376783927e-01 1.103686745946617365e-01 4.226185306718472368e-01 9.998897434634799186e-01 1.474280475014282565e+01
8.764021637560208688e+00 5.874433582406567922e+01 7.936355791805119964e+01 6.194056728093602260e+01 7.428672679905639598e+01 1.067596319257263104e+02 4.866446403737095352e+02 5.237875876673944049e+02 1.909875265914885212e+00 2.562497254324646700e+00 2.670337953897953920e+00 1.979371738200649933e+00 1.919818844890895382e-01 2.962592231544756594e+00 6.402187998435263871e+00 4.846087246201298271e-01 4.215806344996472221e-01 4.496736540825362893e-01 3.074968642035744715e-01 1.108722127493234066e-01 4.216573996915423117e-01 9.999768828202917348e-01 1.474270026454443538e+01
8.766399667279143770e+00 5.874679181088012569e+01 7.935483329935506447e+01 6.194585429154228251e+01 7.429374865756518886e+01 1.067647540451574741e+02 4.866352765831018701e+02 5.237829392660039503e+02 1.883693428687105209e+00 2.562517456321368403e+00 2.670986679510288564e+00 1.987007081178316037e+00 1.850451314975067041e-01 2.957090227669150195e+00 6.406993015042028006e+00 4.844854704245248334e-01 4.203023005353005992e-01 4.505981494575175272e-01 3.053390706979750013e-01 1.095764210179225595e-01 4.224343762950015235e-01 9.999278024696443001e-01 1.474188978494845692e+01
8.757062849471139998e+00 5.873982053513329049e+01 7.935776846446286470e+01 6.194356132493282985e+01 7.428956915688966944e+01 1.067758131383115767e+02 4.866298244909114601e+02 5.237761355434111010e+02 1.852878718274774128e+00 2.553800474668017184e+00 2.673308100825873446e+00 1.996043047992169361e+00 1.811665934078913742e-01 2.949203138412267222e+00 6.409705631484089672e+00 4.835444676328012337e-01 4.214451766857708614e-01 4.539909558226588593e-01 3.060777454757855898e-01 1.117268268257208125e-01 4.206648572275967224e-01 9.999651167713322630e-01 1.473843608758658696e+01
8.754384149327645304e+00 5.874376421819260941e+01 7.935723021051009596e+01 6.194469529549774478e+01 7.429017845636504092e+01 1.067759871400780156e+02 4.866322008301417554e+02 5.237779272393975134e+02 1.840909934663651937e+00 2.552531351287377959e+00 2.672903487471970152e+00 1.999979974307521946e+00 1.810329918544325567e-01 2.948791544995393643e+00 6.410410908525341789e+00 4.830933264399527305e-01 4.194696430191530157e-01 4.516541412127374477e-01 3.051005885582451782e-01 1.140579017941511786e-01 4.218153204139190593e-01 9.997910547445674201e-01 1.473146700190362424e+01
8.754421817319821386e+00 5.874122041958661811e+01 7.935184816980030575e+01 6.193976131479146119e+01 7.429441955190617364e+01 1.067740150054656283e+02 4.866298282271163771e+02 5.237802317577863960e+02 1.849784869873698279e+00 2.559862001829885436e+00 2.671377499038878334e+00 1.991996050704583077e+00 1.928316567879440613e-01 2.950238801864323968e+00 6.409261874032302408e+00 4.827733048517058867e-01 4.202425207800228324e-01 4.505161481106272903e-01 3.054749094479817795e-01 1.109844794659595735e-01 4.206612971369816933e-01 9.994985657404826807e-01 1.473004296068914520e+01
8.760788007180558168e+00 5.874805002067526516e+01 7.935460267248348032e+01 6.194296374174361119e+01 7.429629542288024879e+01 1.067648383473497091e+02 4.866330539654439349e+02 5.237883651529713234e+02 1.879329807055622359e+00 2.577763299731628432e+00 2.677933371446099109e+00 1.984051490781142402e+00 1.983379572233855137e-01 2.952355985625408685e+00 6.405350019916235205e+00 4.809028729177038941e-01 4.218907659305736191e-01 4.464627642190180934e-01 3.041729731165973560e-01 1.080436880678318640e-01 4.203548595146727740e-01 9.999300707069164185e-01 1.472652117644358327e+01
8.761154955042908199e+00 5.875030354924385279e+01 7.935756192778028151e+01 6.194316954332382608e+01 7.429805369519006319e+01 1.067622843295894342e+02 4.866366858037158636e+02 5.237860914506360359e+02 1.882246648131422395e+00 2.580925301516788561e+00 2.669369287005472824e+00 1.985915542979212578e+00 1.990178213908525839e-01 2.951536391371138546e+00 6.411987092601779459e+00 4.842648525481345612e-01 4.195551102614501482e-01 4.493010263411081895e-01 3.055420008392469300e-01 1.116861075568748307e-01 4.214160695664634915e-01 9.996064606097736505e-01 1.473320138799941681e+01
8.773426581848223549e+00 5.875315005721446227e+01 7.936583094827723528e+01 6.194441935432207913e+01 7.431000933064586889e+01 1.067575871860700119e+02 4.866372149336010011e+02 5.237954917344414980e+02 1.925659250476502216e+00 2.589581026098884298e+00 2.660300966282326929e+00 1.973938691981970806e+00 2.136793679594276296e-01 2.956462920300294783e+00 6.412386221868339398e+00 4.848188092782138026e-01 4.177237660272121178e-01 4.447296797215728459e-01 3.027598059747936277e-01 1.004652588104992389e-01 4.221555718120544309e-01 9.999448961692238846e-01 1.472887037172927549e+01
8.766319970331890588e+00 5.875680532378454757e+01 7.936595405707730322e+01 6.194724264586968587e+01 7.431005113247633176e+01 1.067622896949153102e+02 4.866388057252646604e+02 5.237901535088702758e+02 1.910715627708883035e+00 2.589188184778928203e+00 2.660041565170239597e+00 1.969743856018161710e+00 2.116147738624543917e-01 2.961116515737821420e+00 6.408753648385349777e+00 4.859182196920486252e-01 4.173091928922598726e-01 4.466390504254788008e-01 3.038838642456672678e-01 1.015482460679169030e-01 4.220619397115394911e-01 9.997792050231314454e-01 1.473218822149934049e+01
8.760942528938810980e+00 5.875329848649932529e+01 7.936677318574686524e+01 6.194463171422646752e+01 7.430016784467662205e+01 1.067736091923201940e+02 4.866334964843874218e+02 5.237830189826073592e+02 1.870150095997828332e+00 2.564915970864639405e+00 2.664978765364999891e+00 1.984792865287094310e+00 2.059625149313641379e-01 2.955108682523299723e+00 6.415231503957447678e+00 4.839172810950997938e-01 4.215210563528952181e-01 4.453543422133129370e-01 3.049559822177200230e-01 1.096696735296412845e-01 4.215144212983149008e-01 9.997638160582675848e-01 1.473867879311205797e+01
8.762789291875655806e+00 5.875778070599015734e+01 7.936721383745859271e+01 6.194729339203947660e+01 7.430319285283327702e+01 1.067713119408881539e+02 4.866338147240006151e+02 5.237879673071813613e+02 1.884170040508732935e+00 2.569968882451162173e+00 2.657487025017957194e+00 1.978507318141975890e+00 2.070839301832207990e-01 2.958523056084183978e+00 6.421427248804154608e+00 4.835740812308618186e-01 4.192412610656512939e-01 4.458994929185902123e-01 3.024496061430209659e-01 1.023720870461738153e-01 4.215072171675989243e-01 9.999601918814995383e-01 1.473788419251454229e+01
8.772274922721214452e+00 5.877002989075950978e+01 7.936923821697335768e+01 6.195977642934544605e+01 7.430994789467234796e+01 1.067670097807583289e+02 4.866305334438737304e+02 5.237930961600444562e+02 1.914918829829290292e+00 2.577962801007801730e+00 2.657213618487397344e+00 1.971472897570978100e+00 2.136830896161147353e-01 2.963186545917537718e+00 6.428484346092185220e+00 4.853214210724330346e-01 4.187254546845427527e-01 4.425429437193695303e-01 3.033515692210385084e-01 1.022261643993606223e-01 4.228900017937132216e-01 9.998925356728327607e-01 1.473532313768873792e+01
8.774379312511772611e+00 5.877295365920511472e+01 7.937534681918847923e+01 6.196730761173504476e+01 7.431643874078174861e+01 1.067653406142425325e+02 4.866299397811506537e+02 5.237957068226093043e+02 1.901787829519715034e+00 2.584193871331011305e+00 2.655565596420970120e+00 1.971366732979428438e+00 2.220131593084471167e-01 2.963277564204946479e+00 6.428698222584123378e+00 4.861778778842947291e-01 4.183996243464135900e-01 4.451340093327872949e-01 3.053783769151587890e-01 1.055385528828943764e-01 4.213875780141443927e-01 9.999793804055371327e-01 1.473789684026047908e+01
8.777972409068507176e+00 5.876696497065388058e+01 7.937952778206515347e+01 6.196577944392438297e+01 7.431254603784553581e+01 1.067715065271739405e+02 4.866364918804007971e+02 5.237937626222287690e+02 1.917323677832415862e+00 2.588761371592794625e+00 2.650949414374099256e+00 1.964358194181112793e+00 2.305058449498806061e-01 2.961961260009827512e+00 6.427892235895093620e+00 4.840751153254991279e-01 4.203515357192821322e-01 4.411209500812062756e-01 3.048898790265385239e-01 1.017422882073932139e-01 4.207664724712048554e-01 9.999203652467379966e-01 1.473892743733895472e+01
8.775077403168626944e+00 5.876875353486207842e+01 7.937810890704078304e+01 6.197112700068952051e+01 7.430965352327461915e+01 1.067747680084074773e+02 4.866385894218682324e+02 5.237992867568332258e+02 1.926219709805630842e+00 2.593386435273443258e+00 2.648925362514094939e+00 1.963294058803303432e+00 2.347464980920197508e-01 2.959863291822685039e+00 6.430093726715531588e+00 4.828394937025207168e-01 4.191408478677702831e-01 4.380374997277603488e-01 3.028909039879045251e-01 1.004813774498171525e-01 4.211499568499743051e-01 9.999934406228443429e-01 1.474040399261158107e+01
8.764618612497866224e+00 5.877025922311477757e+01 7.937255514350337648e+01 6.196697493521571687e+01 7.430609143520959492e+01 1.067887201746031138e+02 4.866417276990148366e+02 5.237931583811673590e+02 1.912144960857743881e+00 2.582886283904808788e+00 2.651637188080913976e+00 1.967997247449496223e+00 2.328378565030004566e-01 2.966094793967839038e+00 6.432384079499968266e+00 4.838742807371241295e-01 4.198795900261679814e-01 4.426361074534670981e-01 3.041125175443957773e-01 1.039778802451786915e-01 4.199863624003431495e-01 9.997458716230808173e-01 1.474363566795098102e+01
8.765846197028846376e+00 5.877664944527312940e+01 7.937908165438678054e+01 6.196265024438180546e+01 7.431231660191738797e+01 1.067928931395822190e+02 4.866455883787890571e+02 5.237909047324756102e+02 1.895320832044259829e+00 2.585461966012879031e+00 2.658276088630326051e+00 1.968114745699677037e+00 2.210278503223672975e-01 2.962886273595463749e+00 6.436944581793767384e+00 4.827658247674305181e-01 4.209988785991127247e-01 4.397144675975936945e-01 3.044090124930903252e-01 1.054090035314671214e-01 4.213915543781637241e-01 9.999682465474837301e-01 1.474436116845644307e+01
8.763307297799752149e+00 5.877649071987515583e+01 7.937759940723034902e+01 6.196160769735596574e+01 7.431582727164536095e+01 1.068034458793210035e+02 4.866382506020531196e+02 5.237971048129820701e+02 1.893041568620633885e+00 2.579039628172258958e+00 2.649354937876538862e+00 1.963568614251746558e+00 2.234866329081492409e-01 2.968415815345303965e+00 6.433792636456300507e+00 4.834965291709623636e-01 4.196912726505174218e-01 4.401627499241629327e-01 3.036441981072385277e-01 1.054298746506271284e-01 4.216235413086765749e-01 9.997571956229575063e-01 1.474084483720652550e+01
8.762087165678938305e+00 5.877455006852129316e+01 7.937757729192286149e+01 6.196233153943564531e+01 7.431519683933633758e+01 1.068088027886262523e+02 4.866416470652447401e+02 5.237955369173731697e+02 1.898790249388047080e+00 2.585070728593510836e+00 2.645241083538356186e+00 1.968007539390635552e+00 2.289126711001695236e-01 2.969717065352565744e+00 6.433190011143513409e+00 4.825174529459879680e-01 4.203914712651404262e-01 4.391521907765953414e-01 3.042374926059305817e-01 1.040966382536685497e-01 4.207455322024352684e-01 9.998472322281173330e-01 1.474097056048382726e+01
8.768626127620098742e+00 5.878127936407136644e+01 7.937323487506060360e+01 6.196107888417432719e+01 7.432645107566406750e+01 1.068019884351031692e+02 4.866473219582880461e+02 5.237998080990721519e+02 1.912703816767566956e+00 2.605823879353817318e+00 2.657214383569828975e+00 1.963644293816652064e+00 2.306323188195799068e-01 2.970432797634189104e+00 6.437529386469524439e+00 4.859157172106601807e-01 4.193078866434830076e-01 4.426659943304278033e-01 3.049876630763304619e-01 1.049933310938532954e-01 4.214957347354202910e-01 9.995308990656968096e-01 1.474202216041813074e+01
8.761743159925028834e+00 5.878690239914374160e+01 7.937704709568562578e+01 6.196923662510999264e+01 7.433914114609626722e+01 1.067947585350738109e+02 4.866531403645624891e+02 5.238046813343223675e+02 1.937420071023141732e+00 2.621965366009448850e+00 2.664945369226653593e+00 1.959142455882259659e+00 2.339936883307365267e-01 2.966590509317760471e+00 6.452072819732352471e+00 4.854398795600838867e-01 4.186345818270900132e-01 4.403202947985984661e-01 3.049855927309131354e-01 1.049702432262568097e-01 4.219251989235981437e-01 9.998230815413664541e-01 1.474268726483916936e+01
8.753615336474972253e+00 5.878368205175454619e+01 7.937147725945308707e+01 6.195939694250917285e+01 7.433517446640171045e+01 1.067942670395720910e+02 4.866551463293866391e+02 5.237919667982118881e+02 1.924556155169244054e+00 2.614595292342256627e+00 2.661927883244743054e+00 1.963434413258595024e+00 2.255107243685093299e-01 2.968881300144786461e+00 6.449320193270868806e+00 4.861968909622590984e-01 4.189902468868168528e-01 4.418714861983488729e-01 3.059144595278306400e-01 1.065931805028407509e-01 4.221942206894465088e-01 9.999967856752487450e-01 1.474268010340978563e+01
8.755317380641805869e+00 5.879124153937348751e+01 7.937753999969078222e+01 6.196871588400137654e+01 7.433121462629986809e+01 1.068001772231377373e+02 4.866551283254119653e+02 5.237902969913961897e+02 1.926347342991059808e+00 2.623839033152403299e+00 2.657394387458257068e+00 1.960876445817296698e+00 2.323764773254127780e-01 2.969207048386913073e+00 6.448375788451035540e+00 4.838934795049957271e-01 4.196961494739709919e-01 4.419796377082390593e-01 3.044405801231053754e-01 1.038287903665825601e-01 4.202011079227712664e-01 9.999721401341454818e-01 1.474412862765699650e+01
8.753018280740551660e+00 5.879563041068833229e+01 7.937558686348943127e+01 6.197317319851780582e+01 7.432188300556806837e+01 1.068084565467789844e+02 4.866537122443024828e+02 5.237904396517172927e+02 1.916045723875102302e+00 2.619386916783458918e+00 2.670654856694922419e+00 1.965425301058128404e+00 2.281856266776131903e-01 2.963270726549374512e+00 6.443279611121213613e+00 4.825454256874522896e-01 4.184217065779049505e-01 4.396901774065282154e-01 3.027148551717908087e-01 1.026025215629102622e-01 4.210720577675675647e-01 9.998980047185925812e-01 1.474993216640442206e+01
8.750622215805323734e+00 5.878972122430988634e+01 7.937948520384045992e+01 6.197911380301836459e+01 7.432110305521700866e+01 1.068141316260639826e+02 4.866561914420287280e+02 5.237734500061412746e+02 1.904223684499849911e+00 2.615057801011330341e+00 2.670999528739875561e+00 1.962713512390723780e+00 2.204912946229247439e-01 2.960277031318737428e+00 6.444280217232435604e+00 4.829177562332882534e-01 4.218039512781674993e-01 4.406456239356714710e-01 3.044639817937892512e-01 1.008528999016355815e-01 4.204492550735947076e-01 9.998050333727903638e-01 1.474998782788217433e+01
8.752845785978092152e+00 5.879780329036645981e+01 7.937328565138243164e+01 6.198264387223470351e+01 7.432649467926088960e+01 1.068258273299743024e+02 4.866556007246667832e+02 5.237726284725138157e+02 1.905160938258936287e+00 2.620416681744256238e+00 2.664908224212579224e+00 1.955651146274275387e+00 2.214909241002646079e-01 2.959014367283899105e+00 6.442837403782622374e+00 4.843452372934213268e-01 4.181667660709369461e-01 4.413131908516792490e-01 3.015841303199909840e-01 9.739679264392932245e-02 4.218691366294275436e-01 9.998926925507507502e-01 1.474630205495678936e+01
8.751141209435955304e+00 5.880011479395645324e+01 7.937743094945052746e+01 6.199249312177342830e+01 7.432721670242547418e+01 1.068309632537256704e+02 4.866587336034183409e+02 5.237735759795203876e+02 1.907012073236143523e+00 2.631152521669252842e+00 2.664267725495788053e+00 1.953888951113628591e+00 2.240862544894128006e-01 2.957717655653842925e+00 6.450135397184141972e+00 4.849499017487676200e-01 4.184809553133288507e-01 4.396826999436469485e-01 3.021577414651165361e-01 9.931948485376135283e-02 4.225986643652741015e-01 9.999942519649061001e-01 1.474880408927569775e+01
8.750533736139109564e+00 5.879647201337790818e+01 7.937583301976341943e+01 6.199303435162413933e+01 7.432416572834607393e+01 1.068347746101220395e+02 4.866551550697082007e+02 5.237722347182270823e+02 1.883244273767748611e+00 2.623613940012694101e+00 2.665331229573374650e+00 1.957584772111335747e+00 2.316750086429254230e-01 2.955940118591541488e+00 6.445055078966728246e+00 4.826182482270937601e-01 4.200604947222139063e-01 4.422697083443479227e-01 3.044201499955084822e-01 1.067102372925631260e-01 4.193450033981550029e-01 9.999627509993975760e-01 1.474517433193988758e+01
8.748347557577330846e+00 5.879202804702146068e+01 7.936916941407018555e+01 6.200438679329665348e+01 7.433810956660420288e+01 1.068418964183783828e+02 4.866513253487676138e+02 5.237716709490946414e+02 1.898610859209854951e+00 2.620618950794180169e+00 2.664845517210720605e+00 1.956469190123928836e+00 2.383902416525773282e-01 2.955764500717530385e+00 6.447662638554806591e+00 4.826303014041272155e-01 4.206759828522526057e-01 4.350730542900611564e-01 3.028846297282239419e-01 1.013358526167252860e-01 4.212723678160129603e-01 9.998305549258887925e-01 1.474981784277397701e+01
